tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,-0.3,42,1,2.9838,11.92,14.40,1.0,F,0.0975
10,-0.3,42,2,2.1631,18.43,22.61,1.0,F,0.0703
10,-0.3,42,3,1.9681,23.60,24.92,1.0,F,0.0412
10,-0.3,42,4,1.8551,28.27,29.49,1.0,F,0.0343
10,-0.3,42,5,1.7902,31.78,37.80,1.0,F,0.0419
10,-0.3,42,6,1.7116,35.17,39.93,1.0,F,0.0373
10,-0.3,42,7,1.6296,38.93,41.94,1.0,F,0.0272
10,-0.3,42,8,1.5710,41.32,37.99,1.0,F,0.0402
10,-0.3,42,9,1.4884,44.75,41.24,1.0,F,0.0436
10,-0.3,42,10,1.4339,47.08,48.93,1.0,F,0.0338
10,-0.3,42,11,1.3783,49.49,52.74,1.0,F,0.0365
10,-0.3,42,12,1.3216,51.72,45.18,1.0,F,0.0339
10,-0.3,42,13,1.2598,54.23,54.57,1.0,F,0.0331
10,-0.3,42,14,1.2048,56.15,51.46,1.0,F,0.0246
10,-0.3,42,15,1.1416,58.76,52.13,1.0,F,0.0266
10,-0.3,42,16,1.0920,60.48,60.22,1.0,F,0.0271
10,-0.3,42,17,1.0338,62.84,61.79,1.0,F,0.0224
10,-0.3,42,18,0.9919,64.57,64.08,1.0,F,0.0265
10,-0.3,42,19,0.9449,66.18,65.53,1.0,F,0.0241
10,-0.3,42,20,0.9179,67.15,58.40,1.0,F,0.0284
10,-0.3,42,21,0.8548,69.69,65.17,1.0,F,0.0262
10,-0.3,42,22,0.8290,70.46,64.17,1.0,F,0.0265
10,-0.3,42,23,0.8005,71.82,68.86,1.0,F,0.0207
10,-0.3,42,24,0.7618,73.16,70.46,1.0,F,0.0235
10,-0.3,42,25,0.7378,74.02,67.69,1.0,F,0.0199
10,-0.3,42,26,0.7159,74.89,72.84,1.0,F,0.0181
10,-0.3,42,27,0.6914,75.76,74.80,1.0,F,0.0202
10,-0.3,42,28,0.6701,76.49,76.02,1.0,F,0.0265
10,-0.3,42,29,0.6427,77.57,72.77,1.0,F,0.0162
10,-0.3,42,30,0.6437,77.43,75.52,1.0,F,0.0190
10,-0.3,42,31,0.5517,80.70,80.81,1.0,F,0.0165
10,-0.3,42,32,0.5357,81.49,80.63,1.0,F,0.0006
10,-0.3,42,33,0.5266,81.71,81.13,1.0,F,0.0041
10,-0.3,42,34,0.5234,81.75,81.33,1.0,F,0.0009
10,-0.3,42,35,0.5186,81.94,81.05,1.0,F,0.0028
10,-0.3,42,36,0.5150,82.12,81.26,1.0,F,0.0008
10,-0.3,42,37,0.5125,82.06,81.55,1.0,F,0.0015
10,-0.3,42,38,0.5104,82.24,81.54,1.0,F,0.0017
10,-0.3,42,39,0.5032,82.57,81.51,1.0,F,0.0028
10,-0.3,42,40,0.5076,82.43,81.42,1.0,F,0.0003
10,-0.3,42,41,0.4985,82.67,81.62,1.0,F,0.0033
10,-0.3,42,42,0.4986,82.56,81.54,1.0,F,-0.0016
10,-0.3,42,43,0.4978,82.64,81.48,1.0,F,0.0038
10,-0.3,42,44,0.4977,82.65,81.64,1.0,F,0.0012
10,-0.3,42,45,0.4994,82.82,81.64,1.0,F,0.0007
10,-0.3,42,46,0.4949,82.67,81.57,1.0,F,0.0009
10,-0.3,42,47,0.4963,82.73,81.53,1.0,F,-0.0018
10,-0.3,42,48,0.4953,82.79,81.65,1.0,F,0.0027
10,-0.3,42,49,0.4957,82.77,81.55,1.0,F,-0.0001
10,-0.3,42,50,0.4949,82.81,81.58,1.0,F,0.0015
