tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle
10,0.0,123,1,2.6021,19.71,23.96,0.316228,C,0.0738
10,0.0,123,2,1.8896,28.64,29.04,0.316228,C,0.0580
10,0.0,123,3,1.7550,33.34,32.03,0.316228,C,0.0578
10,0.0,123,4,1.6523,38.06,37.79,0.316228,C,0.0473
10,0.0,123,5,1.5635,41.56,40.61,0.316228,C,0.0468
10,0.0,123,6,1.4863,44.78,46.20,0.316228,C,0.0519
10,0.0,123,7,1.4115,47.64,49.72,0.316228,C,0.0493
10,0.0,123,8,1.3622,49.52,48.25,0.316228,C,0.0430
10,0.0,123,9,1.2974,52.18,52.35,0.316228,C,0.0364
10,0.0,123,10,1.2271,55.25,51.60,0.316228,C,0.0387
10,0.0,123,11,1.1894,56.36,55.03,0.316228,C,0.0332
10,0.0,123,12,1.1463,58.50,62.29,0.316228,C,0.0307
10,0.0,123,13,1.0938,60.68,61.01,0.316228,C,0.0279
10,0.0,123,14,1.0656,61.56,63.92,0.316228,C,0.0348
10,0.0,123,15,1.0257,62.99,61.02,0.316228,C,0.0251
10,0.0,123,16,1.0113,63.49,61.50,0.316228,C,0.0408
10,0.0,123,17,0.9441,66.20,60.28,0.316228,C,0.0270
10,0.0,123,18,0.9476,66.27,66.62,0.316228,C,0.0299
10,0.0,123,19,0.9120,67.30,65.48,0.316228,C,0.0282
10,0.0,123,20,0.8642,69.28,62.72,0.316228,C,0.0227
10,0.0,123,21,0.8745,68.45,69.76,0.316228,C,0.0274
10,0.0,123,22,0.8354,70.27,66.06,0.316228,C,0.0282
10,0.0,123,23,0.8218,70.77,68.43,0.316228,C,0.0266
10,0.0,123,24,0.7905,71.93,71.87,0.316228,C,0.0248
10,0.0,123,25,0.7671,72.91,66.70,0.316228,C,0.0242
10,0.0,123,26,0.7351,74.08,73.46,0.316228,C,0.0246
10,0.0,123,27,0.7244,74.31,72.40,0.316228,C,0.0238
10,0.0,123,28,0.7218,74.73,74.15,0.316228,C,0.0272
10,0.0,123,29,0.6887,75.89,75.37,0.316228,C,0.0218
10,0.0,123,30,0.6666,76.77,75.34,0.316228,C,0.0190
10,0.0,123,31,0.6035,78.97,78.19,0.316228,C,0.0164
10,0.0,123,32,0.5886,79.64,78.10,0.316228,C,0.0010
10,0.0,123,33,0.5828,79.83,78.46,0.316228,C,0.0067
10,0.0,123,34,0.5819,79.82,78.46,0.316228,C,0.0002
10,0.0,123,35,0.5772,80.03,78.71,0.316228,C,-0.0016
10,0.0,123,36,0.5731,80.09,78.43,0.316228,C,0.0058
10,0.0,123,37,0.5731,80.06,78.86,0.316228,C,0.0009
10,0.0,123,38,0.5690,80.19,78.90,0.316228,C,0.0062
10,0.0,123,39,0.5682,80.20,79.09,0.316228,C,0.0018
10,0.0,123,40,0.5634,80.42,79.22,0.316228,C,0.0025
10,0.0,123,41,0.5648,80.48,79.23,0.316228,C,-0.0000
10,0.0,123,42,0.5633,80.17,79.13,0.316228,C,0.0021
10,0.0,123,43,0.5645,80.51,79.06,0.316228,C,-0.0033
10,0.0,123,44,0.5638,80.32,79.26,0.316228,C,-0.0007
10,0.0,123,45,0.5593,80.65,79.07,0.316228,C,-0.0024
10,0.0,123,46,0.5635,80.44,79.25,0.316228,C,0.0023
10,0.0,123,47,0.5618,80.49,79.32,0.316228,C,0.0009
10,0.0,123,48,0.5639,80.28,79.18,0.316228,C,-0.0018
10,0.0,123,49,0.5644,80.28,79.18,0.316228,C,-0.0008
10,0.0,123,50,0.5587,80.61,79.20,0.316228,C,0.0018
