tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
0,0.666667,42,1,1.5913,41.51,53.04,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,2,1.1339,59.15,59.47,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,3,0.9404,66.44,59.41,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,4,0.8131,71.19,66.21,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,5,0.7252,74.70,72.37,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,6,0.6589,77.01,71.26,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,7,0.6138,78.60,78.14,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,8,0.5721,80.01,77.64,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,9,0.5396,81.33,78.29,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,10,0.5133,82.20,75.91,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,11,0.4903,83.01,81.22,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,12,0.4674,83.90,79.17,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,13,0.4512,84.28,77.04,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,14,0.4330,84.93,81.63,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,15,0.4152,85.62,80.61,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,16,0.4008,85.99,82.25,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,17,0.3859,86.64,82.99,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,18,0.3755,87.07,80.26,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,19,0.3698,87.13,83.07,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,20,0.3578,87.41,79.23,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,21,0.3501,87.85,83.67,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,22,0.3399,88.14,79.27,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,23,0.3296,88.73,83.93,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,24,0.3200,88.86,81.91,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,25,0.3139,89.07,83.78,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,26,0.3072,89.27,80.43,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,27,0.3010,89.46,79.41,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,28,0.2934,89.75,86.08,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,29,0.2873,89.88,85.01,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,30,0.2836,90.16,84.59,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,31,0.2157,92.50,88.33,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,32,0.1977,93.21,88.80,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,33,0.1852,93.62,88.96,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,34,0.1804,93.93,88.71,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,35,0.1771,93.87,88.75,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,36,0.1731,94.04,88.86,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,37,0.1672,94.35,88.71,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,38,0.1679,94.16,88.98,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,39,0.1634,94.42,88.90,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,40,0.1635,94.30,89.04,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,41,0.1539,94.70,89.13,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,42,0.1539,94.76,88.99,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,43,0.1509,94.90,88.98,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,44,0.1526,94.83,89.06,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,45,0.1503,94.91,88.95,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,46,0.1493,94.97,89.04,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,47,0.1512,94.89,89.08,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,48,0.1497,94.84,89.10,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,49,0.1484,94.96,89.15,1.0,A,,fixed,0.6667,0.3,fifo,1
0,0.666667,42,50,0.1493,94.92,89.17,1.0,A,,fixed,0.6667,0.3,fifo,1
