tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
4,0.0,42,1,1.9528,30.16,38.90,0.5,C,0.1145,fixed,0.0000,0.3,geometric,5
4,0.0,42,2,1.5624,42.06,43.99,0.5,C,0.0694,fixed,0.0000,0.3,geometric,5
4,0.0,42,3,1.4283,47.33,43.51,0.5,C,0.0602,fixed,0.0000,0.3,geometric,5
4,0.0,42,4,1.3112,52.20,55.32,0.5,C,0.0637,fixed,0.0000,0.3,geometric,5
4,0.0,42,5,1.2079,56.38,56.67,0.5,C,0.0647,fixed,0.0000,0.3,geometric,5
4,0.0,42,6,1.1139,59.83,55.90,0.5,C,0.0362,fixed,0.0000,0.3,geometric,5
4,0.0,42,7,1.0431,62.60,58.18,0.5,C,0.0440,fixed,0.0000,0.3,geometric,5
4,0.0,42,8,0.9868,64.67,60.66,0.5,C,0.0463,fixed,0.0000,0.3,geometric,5
4,0.0,42,9,0.9456,66.38,67.53,0.5,C,0.0352,fixed,0.0000,0.3,geometric,5
4,0.0,42,10,0.9062,68.04,57.67,0.5,C,0.0366,fixed,0.0000,0.3,geometric,5
4,0.0,42,11,0.8537,69.83,65.15,0.5,C,0.0340,fixed,0.0000,0.3,geometric,5
4,0.0,42,12,0.8206,71.04,70.62,0.5,C,0.0404,fixed,0.0000,0.3,geometric,5
4,0.0,42,13,0.7849,72.43,71.18,0.5,C,0.0301,fixed,0.0000,0.3,geometric,5
4,0.0,42,14,0.7593,73.34,72.46,0.5,C,0.0297,fixed,0.0000,0.3,geometric,5
4,0.0,42,15,0.7301,74.29,74.23,0.5,C,0.0236,fixed,0.0000,0.3,geometric,5
4,0.0,42,16,0.7081,75.24,72.30,0.5,C,0.0351,fixed,0.0000,0.3,geometric,5
4,0.0,42,17,0.6837,75.95,73.29,0.5,C,0.0317,fixed,0.0000,0.3,geometric,5
4,0.0,42,18,0.6690,76.67,74.26,0.5,C,0.0279,fixed,0.0000,0.3,geometric,5
4,0.0,42,19,0.6504,77.22,76.08,0.5,C,0.0334,fixed,0.0000,0.3,geometric,5
4,0.0,42,20,0.6324,77.88,75.65,0.5,C,0.0354,fixed,0.0000,0.3,geometric,5
4,0.0,42,21,0.6256,77.98,75.16,0.5,C,0.0244,fixed,0.0000,0.3,geometric,5
4,0.0,42,22,0.6028,78.91,75.68,0.5,C,0.0256,fixed,0.0000,0.3,geometric,5
4,0.0,42,23,0.5891,79.32,76.16,0.5,C,0.0261,fixed,0.0000,0.3,geometric,5
4,0.0,42,24,0.5783,79.77,78.08,0.5,C,0.0244,fixed,0.0000,0.3,geometric,5
4,0.0,42,25,0.5616,80.32,76.02,0.5,C,0.0245,fixed,0.0000,0.3,geometric,5
4,0.0,42,26,0.5503,80.86,75.89,0.5,C,0.0303,fixed,0.0000,0.3,geometric,5
4,0.0,42,27,0.5446,81.03,76.71,0.5,C,0.0224,fixed,0.0000,0.3,geometric,5
4,0.0,42,28,0.5329,81.53,80.98,0.5,C,0.0259,fixed,0.0000,0.3,geometric,5
4,0.0,42,29,0.5216,81.87,80.15,0.5,C,0.0234,fixed,0.0000,0.3,geometric,5
4,0.0,42,30,0.5232,81.56,79.25,0.5,C,0.0194,fixed,0.0000,0.3,geometric,5
4,0.0,42,31,0.4543,84.35,83.39,0.5,C,0.0088,fixed,0.0000,0.3,geometric,5
4,0.0,42,32,0.4379,84.74,83.42,0.5,C,-0.0031,fixed,0.0000,0.3,geometric,5
4,0.0,42,33,0.4303,85.23,83.67,0.5,C,0.0014,fixed,0.0000,0.3,geometric,5
4,0.0,42,34,0.4278,85.07,83.53,0.5,C,0.0062,fixed,0.0000,0.3,geometric,5
4,0.0,42,35,0.4241,85.19,83.61,0.5,C,0.0063,fixed,0.0000,0.3,geometric,5
4,0.0,42,36,0.4218,85.36,83.50,0.5,C,0.0074,fixed,0.0000,0.3,geometric,5
4,0.0,42,37,0.4204,85.40,83.79,0.5,C,0.0013,fixed,0.0000,0.3,geometric,5
4,0.0,42,38,0.4197,85.42,83.69,0.5,C,0.0002,fixed,0.0000,0.3,geometric,5
4,0.0,42,39,0.4129,85.76,83.83,0.5,C,0.0013,fixed,0.0000,0.3,geometric,5
4,0.0,42,40,0.4166,85.49,83.82,0.5,C,0.0014,fixed,0.0000,0.3,geometric,5
4,0.0,42,41,0.4108,85.65,83.70,0.5,C,0.0020,fixed,0.0000,0.3,geometric,5
4,0.0,42,42,0.4109,85.66,83.78,0.5,C,0.0028,fixed,0.0000,0.3,geometric,5
4,0.0,42,43,0.4066,85.94,83.85,0.5,C,-0.0034,fixed,0.0000,0.3,geometric,5
4,0.0,42,44,0.4068,85.90,83.95,0.5,C,-0.0014,fixed,0.0000,0.3,geometric,5
4,0.0,42,45,0.4051,86.23,84.01,0.5,C,-0.0053,fixed,0.0000,0.3,geometric,5
4,0.0,42,46,0.4064,85.96,84.03,0.5,C,0.0055,fixed,0.0000,0.3,geometric,5
4,0.0,42,47,0.4074,85.77,84.05,0.5,C,-0.0002,fixed,0.0000,0.3,geometric,5
4,0.0,42,48,0.4054,85.92,84.02,0.5,C,0.0025,fixed,0.0000,0.3,geometric,5
4,0.0,42,49,0.4067,86.01,84.03,0.5,C,-0.0007,fixed,0.0000,0.3,geometric,5
4,0.0,42,50,0.4059,85.83,84.05,0.5,C,-0.0049,fixed,0.0000,0.3,geometric,5
