tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
16,0.0,42,1,2.1289,26.06,33.59,0.25,C,0.0848,fixed,0.0000,0.3,geometric,17
16,0.0,42,2,1.7244,35.86,36.20,0.25,C,0.0697,fixed,0.0000,0.3,geometric,17
16,0.0,42,3,1.5866,41.00,32.38,0.25,C,0.0529,fixed,0.0000,0.3,geometric,17
16,0.0,42,4,1.5121,44.29,48.78,0.25,C,0.0623,fixed,0.0000,0.3,geometric,17
16,0.0,42,5,1.4178,48.03,51.85,0.25,C,0.0477,fixed,0.0000,0.3,geometric,17
16,0.0,42,6,1.3357,50.74,42.35,0.25,C,0.0470,fixed,0.0000,0.3,geometric,17
16,0.0,42,7,1.2929,52.80,56.68,0.25,C,0.0535,fixed,0.0000,0.3,geometric,17
16,0.0,42,8,1.2108,55.93,51.57,0.25,C,0.0342,fixed,0.0000,0.3,geometric,17
16,0.0,42,9,1.1635,57.98,58.68,0.25,C,0.0391,fixed,0.0000,0.3,geometric,17
16,0.0,42,10,1.1630,58.03,57.70,0.25,C,0.0320,fixed,0.0000,0.3,geometric,17
16,0.0,42,11,1.0878,61.06,61.28,0.25,C,0.0277,fixed,0.0000,0.3,geometric,17
16,0.0,42,12,1.0522,62.04,62.21,0.25,C,0.0404,fixed,0.0000,0.3,geometric,17
16,0.0,42,13,1.0361,62.78,57.60,0.25,C,0.0290,fixed,0.0000,0.3,geometric,17
16,0.0,42,14,1.0028,64.26,62.75,0.25,C,0.0337,fixed,0.0000,0.3,geometric,17
16,0.0,42,15,0.9570,65.84,66.27,0.25,C,0.0276,fixed,0.0000,0.3,geometric,17
16,0.0,42,16,0.9397,66.73,65.67,0.25,C,0.0336,fixed,0.0000,0.3,geometric,17
16,0.0,42,17,0.9112,67.41,64.85,0.25,C,0.0309,fixed,0.0000,0.3,geometric,17
16,0.0,42,18,0.9037,68.15,65.68,0.25,C,0.0317,fixed,0.0000,0.3,geometric,17
16,0.0,42,19,0.8679,69.01,67.38,0.25,C,0.0295,fixed,0.0000,0.3,geometric,17
16,0.0,42,20,0.8658,69.25,67.72,0.25,C,0.0278,fixed,0.0000,0.3,geometric,17
16,0.0,42,21,0.8214,70.85,69.90,0.25,C,0.0286,fixed,0.0000,0.3,geometric,17
16,0.0,42,22,0.8109,71.58,69.64,0.25,C,0.0296,fixed,0.0000,0.3,geometric,17
16,0.0,42,23,0.7850,72.38,66.00,0.25,C,0.0271,fixed,0.0000,0.3,geometric,17
16,0.0,42,24,0.7765,72.78,71.86,0.25,C,0.0279,fixed,0.0000,0.3,geometric,17
16,0.0,42,25,0.7537,73.40,69.48,0.25,C,0.0214,fixed,0.0000,0.3,geometric,17
16,0.0,42,26,0.7253,74.48,74.11,0.25,C,0.0270,fixed,0.0000,0.3,geometric,17
16,0.0,42,27,0.7280,74.39,72.77,0.25,C,0.0347,fixed,0.0000,0.3,geometric,17
16,0.0,42,28,0.7097,75.19,74.16,0.25,C,0.0280,fixed,0.0000,0.3,geometric,17
16,0.0,42,29,0.6918,75.59,73.71,0.25,C,0.0265,fixed,0.0000,0.3,geometric,17
16,0.0,42,30,0.6735,76.46,72.69,0.25,C,0.0216,fixed,0.0000,0.3,geometric,17
16,0.0,42,31,0.6203,78.36,77.78,0.25,C,0.0217,fixed,0.0000,0.3,geometric,17
16,0.0,42,32,0.6027,78.84,77.91,0.25,C,0.0034,fixed,0.0000,0.3,geometric,17
16,0.0,42,33,0.5956,79.34,78.03,0.25,C,0.0026,fixed,0.0000,0.3,geometric,17
16,0.0,42,34,0.5955,79.08,77.89,0.25,C,0.0088,fixed,0.0000,0.3,geometric,17
16,0.0,42,35,0.5917,79.44,78.20,0.25,C,0.0069,fixed,0.0000,0.3,geometric,17
16,0.0,42,36,0.5907,79.43,78.47,0.25,C,0.0052,fixed,0.0000,0.3,geometric,17
16,0.0,42,37,0.5866,79.66,78.45,0.25,C,0.0014,fixed,0.0000,0.3,geometric,17
16,0.0,42,38,0.5843,79.68,78.57,0.25,C,0.0078,fixed,0.0000,0.3,geometric,17
16,0.0,42,39,0.5820,79.70,78.39,0.25,C,0.0093,fixed,0.0000,0.3,geometric,17
16,0.0,42,40,0.5853,79.59,78.39,0.25,C,0.0033,fixed,0.0000,0.3,geometric,17
16,0.0,42,41,0.5785,79.71,78.46,0.25,C,0.0060,fixed,0.0000,0.3,geometric,17
16,0.0,42,42,0.5795,79.90,78.51,0.25,C,-0.0006,fixed,0.0000,0.3,geometric,17
16,0.0,42,43,0.5779,79.95,78.68,0.25,C,0.0031,fixed,0.0000,0.3,geometric,17
16,0.0,42,44,0.5761,79.97,78.73,0.25,C,0.0006,fixed,0.0000,0.3,geometric,17
16,0.0,42,45,0.5768,79.78,78.68,0.25,C,-0.0009,fixed,0.0000,0.3,geometric,17
16,0.0,42,46,0.5762,79.95,78.67,0.25,C,-0.0005,fixed,0.0000,0.3,geometric,17
16,0.0,42,47,0.5765,80.00,78.77,0.25,C,-0.0079,fixed,0.0000,0.3,geometric,17
16,0.0,42,48,0.5751,79.94,78.75,0.25,C,0.0051,fixed,0.0000,0.3,geometric,17
16,0.0,42,49,0.5730,80.01,78.86,0.25,C,0.0015,fixed,0.0000,0.3,geometric,17
16,0.0,42,50,0.5755,79.94,78.73,0.25,C,-0.0012,fixed,0.0000,0.3,geometric,17
