tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
64,0.0,456,1,12.8491,10.87,10.25,1.0,A,0.0874,fixed,0.0000,0.3,fifo,1
64,0.0,456,2,2.3197,9.95,10.00,1.0,A,0.1512,fixed,0.0000,0.3,fifo,1
64,0.0,456,3,2.3028,9.93,10.03,1.0,A,0.0164,fixed,0.0000,0.3,fifo,1
64,0.0,456,4,2.3023,9.97,9.70,1.0,A,0.0291,fixed,0.0000,0.3,fifo,1
64,0.0,456,5,2.3007,10.20,10.18,1.0,A,0.0033,fixed,0.0000,0.3,fifo,1
64,0.0,456,6,2.2994,10.50,10.76,1.0,A,0.0216,fixed,0.0000,0.3,fifo,1
64,0.0,456,7,2.2917,13.00,13.55,1.0,A,0.0176,fixed,0.0000,0.3,fifo,1
64,0.0,456,8,2.2768,14.25,14.73,1.0,A,0.0447,fixed,0.0000,0.3,fifo,1
64,0.0,456,9,2.2449,15.44,16.47,1.0,A,0.0551,fixed,0.0000,0.3,fifo,1
64,0.0,456,10,2.2194,15.88,16.38,1.0,A,0.0236,fixed,0.0000,0.3,fifo,1
64,0.0,456,11,2.2052,16.12,18.04,1.0,A,0.0515,fixed,0.0000,0.3,fifo,1
64,0.0,456,12,2.2165,16.22,18.94,1.0,A,0.0804,fixed,0.0000,0.3,fifo,1
64,0.0,456,13,2.1356,17.98,18.04,1.0,A,0.0253,fixed,0.0000,0.3,fifo,1
64,0.0,456,14,2.2481,16.26,18.45,1.0,A,0.0694,fixed,0.0000,0.3,fifo,1
64,0.0,456,15,2.1044,18.17,18.40,1.0,A,0.0989,fixed,0.0000,0.3,fifo,1
64,0.0,456,16,2.1724,17.02,17.91,1.0,A,0.0032,fixed,0.0000,0.3,fifo,1
64,0.0,456,17,2.1646,17.28,19.71,1.0,A,0.0332,fixed,0.0000,0.3,fifo,1
64,0.0,456,18,2.0938,18.31,18.04,1.0,A,0.0277,fixed,0.0000,0.3,fifo,1
64,0.0,456,19,2.1119,18.37,18.49,1.0,A,0.0094,fixed,0.0000,0.3,fifo,1
64,0.0,456,20,2.1383,18.09,19.19,1.0,A,0.0417,fixed,0.0000,0.3,fifo,1
64,0.0,456,21,2.1102,18.41,18.68,1.0,A,0.0409,fixed,0.0000,0.3,fifo,1
64,0.0,456,22,2.0542,19.65,20.15,1.0,A,0.0160,fixed,0.0000,0.3,fifo,1
64,0.0,456,23,2.0643,19.30,20.00,1.0,A,0.0372,fixed,0.0000,0.3,fifo,1
64,0.0,456,24,2.1072,18.45,16.97,1.0,A,-0.0190,fixed,0.0000,0.3,fifo,1
64,0.0,456,25,2.0898,18.33,21.16,1.0,A,0.0753,fixed,0.0000,0.3,fifo,1
64,0.0,456,26,2.0593,19.49,19.80,1.0,A,0.0149,fixed,0.0000,0.3,fifo,1
64,0.0,456,27,2.0422,19.93,18.96,1.0,A,0.0398,fixed,0.0000,0.3,fifo,1
64,0.0,456,28,2.0402,19.62,19.71,1.0,A,-0.0232,fixed,0.0000,0.3,fifo,1
64,0.0,456,29,2.0589,19.64,19.56,1.0,A,0.0318,fixed,0.0000,0.3,fifo,1
64,0.0,456,30,2.0598,20.05,19.35,1.0,A,0.0275,fixed,0.0000,0.3,fifo,1
64,0.0,456,31,2.0059,20.78,22.27,1.0,A,0.2795,fixed,0.0000,0.3,fifo,1
64,0.0,456,32,1.9602,22.49,22.87,1.0,A,0.0898,fixed,0.0000,0.3,fifo,1
64,0.0,456,33,1.9525,23.39,23.18,1.0,A,0.0440,fixed,0.0000,0.3,fifo,1
64,0.0,456,34,1.9488,23.68,23.35,1.0,A,0.0117,fixed,0.0000,0.3,fifo,1
64,0.0,456,35,1.9444,23.60,23.54,1.0,A,0.0116,fixed,0.0000,0.3,fifo,1
64,0.0,456,36,1.9421,23.78,23.71,1.0,A,0.0073,fixed,0.0000,0.3,fifo,1
64,0.0,456,37,1.9385,23.94,23.82,1.0,A,0.0062,fixed,0.0000,0.3,fifo,1
64,0.0,456,38,1.9347,24.21,23.90,1.0,A,0.0083,fixed,0.0000,0.3,fifo,1
64,0.0,456,39,1.9357,24.43,24.19,1.0,A,0.0033,fixed,0.0000,0.3,fifo,1
64,0.0,456,40,1.9315,24.24,24.34,1.0,A,0.0061,fixed,0.0000,0.3,fifo,1
64,0.0,456,41,1.9304,24.42,24.42,1.0,A,0.0162,fixed,0.0000,0.3,fifo,1
64,0.0,456,42,1.9305,24.48,24.24,1.0,A,0.0157,fixed,0.0000,0.3,fifo,1
64,0.0,456,43,1.9270,24.40,24.33,1.0,A,0.0026,fixed,0.0000,0.3,fifo,1
64,0.0,456,44,1.9285,24.52,24.31,1.0,A,0.0163,fixed,0.0000,0.3,fifo,1
64,0.0,456,45,1.9292,24.59,24.34,1.0,A,-0.0116,fixed,0.0000,0.3,fifo,1
64,0.0,456,46,1.9303,24.32,24.49,1.0,A,0.0140,fixed,0.0000,0.3,fifo,1
64,0.0,456,47,1.9289,24.35,24.44,1.0,A,-0.0063,fixed,0.0000,0.3,fifo,1
64,0.0,456,48,1.9311,24.35,24.55,1.0,A,0.0095,fixed,0.0000,0.3,fifo,1
64,0.0,456,49,1.9300,24.37,24.45,1.0,A,0.0033,fixed,0.0000,0.3,fifo,1
64,0.0,456,50,1.9264,24.53,24.47,1.0,A,0.0055,fixed,0.0000,0.3,fifo,1
