tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
64,0.9,42,1,4.0247,12.26,9.55,0.015625,C,0.2178,fixed,0.9000,0.3,geometric,65
64,0.9,42,2,2.1935,16.74,19.83,0.015625,C,0.1778,fixed,0.9000,0.3,geometric,65
64,0.9,42,3,1.9965,22.51,24.21,0.015625,C,0.0655,fixed,0.9000,0.3,geometric,65
64,0.9,42,4,1.9030,26.24,27.71,0.015625,C,0.0727,fixed,0.9000,0.3,geometric,65
64,0.9,42,5,1.8944,27.42,30.59,0.015625,C,0.0772,fixed,0.9000,0.3,geometric,65
64,0.9,42,6,1.7715,32.38,31.67,0.015625,C,0.0469,fixed,0.9000,0.3,geometric,65
64,0.9,42,7,1.7832,31.97,34.36,0.015625,C,0.0651,fixed,0.9000,0.3,geometric,65
64,0.9,42,8,1.6994,35.21,37.03,0.015625,C,0.0551,fixed,0.9000,0.3,geometric,65
64,0.9,42,9,1.6447,37.91,40.38,0.015625,C,0.0233,fixed,0.9000,0.3,geometric,65
64,0.9,42,10,1.6928,36.59,33.89,0.015625,C,0.0545,fixed,0.9000,0.3,geometric,65
64,0.9,42,11,1.6370,38.05,40.12,0.015625,C,0.0505,fixed,0.9000,0.3,geometric,65
64,0.9,42,12,1.5947,40.00,40.96,0.015625,C,0.0446,fixed,0.9000,0.3,geometric,65
64,0.9,42,13,1.5289,43.10,45.92,0.015625,C,0.0449,fixed,0.9000,0.3,geometric,65
64,0.9,42,14,1.4642,45.87,43.36,0.015625,C,0.0320,fixed,0.9000,0.3,geometric,65
64,0.9,42,15,1.4570,45.71,45.52,0.015625,C,0.0561,fixed,0.9000,0.3,geometric,65
64,0.9,42,16,1.4474,46.17,43.56,0.015625,C,0.0420,fixed,0.9000,0.3,geometric,65
64,0.9,42,17,1.4506,45.89,48.20,0.015625,C,0.0579,fixed,0.9000,0.3,geometric,65
64,0.9,42,18,1.4327,47.11,51.04,0.015625,C,0.0533,fixed,0.9000,0.3,geometric,65
64,0.9,42,19,1.3217,51.54,52.16,0.015625,C,0.0382,fixed,0.9000,0.3,geometric,65
64,0.9,42,20,1.3556,50.32,49.82,0.015625,C,0.0364,fixed,0.9000,0.3,geometric,65
64,0.9,42,21,1.3386,50.57,54.85,0.015625,C,0.0546,fixed,0.9000,0.3,geometric,65
64,0.9,42,22,1.2203,55.31,56.31,0.015625,C,0.0348,fixed,0.9000,0.3,geometric,65
64,0.9,42,23,1.2342,54.95,55.69,0.015625,C,0.0379,fixed,0.9000,0.3,geometric,65
64,0.9,42,24,1.2262,55.34,56.84,0.015625,C,0.0433,fixed,0.9000,0.3,geometric,65
64,0.9,42,25,1.1631,57.97,56.76,0.015625,C,0.0340,fixed,0.9000,0.3,geometric,65
64,0.9,42,26,1.1485,58.35,60.47,0.015625,C,0.0407,fixed,0.9000,0.3,geometric,65
64,0.9,42,27,1.1229,59.54,62.04,0.015625,C,0.0375,fixed,0.9000,0.3,geometric,65
64,0.9,42,28,1.1189,59.50,61.62,0.015625,C,0.0342,fixed,0.9000,0.3,geometric,65
64,0.9,42,29,1.1206,59.24,58.15,0.015625,C,0.0352,fixed,0.9000,0.3,geometric,65
64,0.9,42,30,1.0966,60.32,61.54,0.015625,C,0.0320,fixed,0.9000,0.3,geometric,65
64,0.9,42,31,1.0044,64.07,65.73,0.015625,C,0.0438,fixed,0.9000,0.3,geometric,65
64,0.9,42,32,0.9736,65.25,66.48,0.015625,C,0.0048,fixed,0.9000,0.3,geometric,65
64,0.9,42,33,0.9627,65.78,66.72,0.015625,C,0.0010,fixed,0.9000,0.3,geometric,65
64,0.9,42,34,0.9639,65.45,66.73,0.015625,C,0.0014,fixed,0.9000,0.3,geometric,65
64,0.9,42,35,0.9589,65.65,66.92,0.015625,C,-0.0034,fixed,0.9000,0.3,geometric,65
64,0.9,42,36,0.9550,65.85,66.58,0.015625,C,0.0059,fixed,0.9000,0.3,geometric,65
64,0.9,42,37,0.9491,66.14,66.88,0.015625,C,0.0087,fixed,0.9000,0.3,geometric,65
64,0.9,42,38,0.9471,66.15,67.30,0.015625,C,0.0061,fixed,0.9000,0.3,geometric,65
64,0.9,42,39,0.9433,66.38,67.43,0.015625,C,0.0021,fixed,0.9000,0.3,geometric,65
64,0.9,42,40,0.9407,66.45,67.35,0.015625,C,0.0122,fixed,0.9000,0.3,geometric,65
64,0.9,42,41,0.9366,66.49,67.36,0.015625,C,0.0006,fixed,0.9000,0.3,geometric,65
64,0.9,42,42,0.9378,66.50,67.33,0.015625,C,0.0079,fixed,0.9000,0.3,geometric,65
64,0.9,42,43,0.9357,66.59,67.33,0.015625,C,-0.0009,fixed,0.9000,0.3,geometric,65
64,0.9,42,44,0.9326,66.76,67.33,0.015625,C,-0.0003,fixed,0.9000,0.3,geometric,65
64,0.9,42,45,0.9356,66.63,67.30,0.015625,C,0.0044,fixed,0.9000,0.3,geometric,65
64,0.9,42,46,0.9371,66.47,67.40,0.015625,C,-0.0043,fixed,0.9000,0.3,geometric,65
64,0.9,42,47,0.9365,66.65,67.34,0.015625,C,-0.0015,fixed,0.9000,0.3,geometric,65
64,0.9,42,48,0.9352,66.60,67.56,0.015625,C,0.0012,fixed,0.9000,0.3,geometric,65
64,0.9,42,49,0.9351,66.67,67.48,0.015625,C,-0.0044,fixed,0.9000,0.3,geometric,65
64,0.9,42,50,0.9367,66.37,67.54,0.015625,C,0.0048,fixed,0.9000,0.3,geometric,65
