tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
64,0.0,42,1,6.5543,11.49,11.05,0.125,C,0.0079,fixed,0.0000,0.3,fifo,1
64,0.0,42,2,2.6090,10.47,11.64,0.125,C,0.1831,fixed,0.0000,0.3,fifo,1
64,0.0,42,3,2.3201,11.68,13.60,0.125,C,0.0902,fixed,0.0000,0.3,fifo,1
64,0.0,42,4,2.2781,13.55,15.73,0.125,C,0.1010,fixed,0.0000,0.3,fifo,1
64,0.0,42,5,2.1970,17.45,18.39,0.125,C,0.1211,fixed,0.0000,0.3,fifo,1
64,0.0,42,6,2.1059,19.01,19.62,0.125,C,0.0563,fixed,0.0000,0.3,fifo,1
64,0.0,42,7,2.0522,20.13,21.51,0.125,C,0.0363,fixed,0.0000,0.3,fifo,1
64,0.0,42,8,2.0114,21.64,24.13,0.125,C,0.0236,fixed,0.0000,0.3,fifo,1
64,0.0,42,9,1.9978,22.40,23.17,0.125,C,0.0112,fixed,0.0000,0.3,fifo,1
64,0.0,42,10,1.9591,24.89,25.27,0.125,C,0.0108,fixed,0.0000,0.3,fifo,1
64,0.0,42,11,1.9384,25.37,24.37,0.125,C,0.0097,fixed,0.0000,0.3,fifo,1
64,0.0,42,12,1.9396,25.59,25.85,0.125,C,0.0221,fixed,0.0000,0.3,fifo,1
64,0.0,42,13,1.9028,26.91,30.25,0.125,C,0.0058,fixed,0.0000,0.3,fifo,1
64,0.0,42,14,1.9055,26.70,26.51,0.125,C,0.0083,fixed,0.0000,0.3,fifo,1
64,0.0,42,15,1.8654,28.54,31.63,0.125,C,0.0278,fixed,0.0000,0.3,fifo,1
64,0.0,42,16,1.8888,28.14,30.81,0.125,C,0.0164,fixed,0.0000,0.3,fifo,1
64,0.0,42,17,1.8456,29.41,32.73,0.125,C,0.0110,fixed,0.0000,0.3,fifo,1
64,0.0,42,18,1.8516,29.21,31.12,0.125,C,0.0121,fixed,0.0000,0.3,fifo,1
64,0.0,42,19,1.7757,31.66,33.84,0.125,C,0.0045,fixed,0.0000,0.3,fifo,1
64,0.0,42,20,1.7795,31.64,31.24,0.125,C,-0.0095,fixed,0.0000,0.3,fifo,1
64,0.0,42,21,1.7924,30.90,31.18,0.125,C,0.0226,fixed,0.0000,0.3,fifo,1
64,0.0,42,22,1.7679,32.47,35.39,0.125,C,0.0150,fixed,0.0000,0.3,fifo,1
64,0.0,42,23,1.7147,34.77,37.92,0.125,C,0.0212,fixed,0.0000,0.3,fifo,1
64,0.0,42,24,1.7337,33.43,33.70,0.125,C,0.0013,fixed,0.0000,0.3,fifo,1
64,0.0,42,25,1.6985,35.22,37.39,0.125,C,0.0233,fixed,0.0000,0.3,fifo,1
64,0.0,42,26,1.7170,34.73,34.66,0.125,C,0.0018,fixed,0.0000,0.3,fifo,1
64,0.0,42,27,1.7432,34.22,34.00,0.125,C,0.0165,fixed,0.0000,0.3,fifo,1
64,0.0,42,28,1.7302,34.40,40.21,0.125,C,0.0229,fixed,0.0000,0.3,fifo,1
64,0.0,42,29,1.6265,39.10,39.97,0.125,C,0.0189,fixed,0.0000,0.3,fifo,1
64,0.0,42,30,1.6987,35.66,36.98,0.125,C,-0.0044,fixed,0.0000,0.3,fifo,1
64,0.0,42,31,1.6183,38.26,42.28,0.125,C,0.2089,fixed,0.0000,0.3,fifo,1
64,0.0,42,32,1.5555,42.22,44.77,0.125,C,0.0805,fixed,0.0000,0.3,fifo,1
64,0.0,42,33,1.5339,43.61,45.35,0.125,C,0.0363,fixed,0.0000,0.3,fifo,1
64,0.0,42,34,1.5247,43.82,45.60,0.125,C,0.0145,fixed,0.0000,0.3,fifo,1
64,0.0,42,35,1.5184,44.13,46.08,0.125,C,0.0137,fixed,0.0000,0.3,fifo,1
64,0.0,42,36,1.5113,44.44,45.98,0.125,C,0.0180,fixed,0.0000,0.3,fifo,1
64,0.0,42,37,1.5046,44.70,46.30,0.125,C,0.0081,fixed,0.0000,0.3,fifo,1
64,0.0,42,38,1.4983,44.87,46.39,0.125,C,0.0040,fixed,0.0000,0.3,fifo,1
64,0.0,42,39,1.4927,44.77,46.70,0.125,C,0.0105,fixed,0.0000,0.3,fifo,1
64,0.0,42,40,1.4884,45.39,46.76,0.125,C,0.0088,fixed,0.0000,0.3,fifo,1
64,0.0,42,41,1.4844,45.30,46.54,0.125,C,0.0040,fixed,0.0000,0.3,fifo,1
64,0.0,42,42,1.4854,45.46,46.82,0.125,C,-0.0008,fixed,0.0000,0.3,fifo,1
64,0.0,42,43,1.4850,45.20,46.77,0.125,C,-0.0022,fixed,0.0000,0.3,fifo,1
64,0.0,42,44,1.4831,45.55,46.68,0.125,C,0.0046,fixed,0.0000,0.3,fifo,1
64,0.0,42,45,1.4827,45.51,46.85,0.125,C,0.0162,fixed,0.0000,0.3,fifo,1
64,0.0,42,46,1.4839,45.17,46.90,0.125,C,0.0069,fixed,0.0000,0.3,fifo,1
64,0.0,42,47,1.4831,45.39,46.69,0.125,C,0.0081,fixed,0.0000,0.3,fifo,1
64,0.0,42,48,1.4836,45.64,46.63,0.125,C,0.0076,fixed,0.0000,0.3,fifo,1
64,0.0,42,49,1.4832,45.26,46.92,0.125,C,0.0018,fixed,0.0000,0.3,fifo,1
64,0.0,42,50,1.4805,45.54,46.85,0.125,C,-0.0023,fixed,0.0000,0.3,fifo,1
