tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
4,0.0,123,1,2.0354,27.60,35.09,1.0,A,0.0933,fixed,0.0000,0.3,geometric,5
4,0.0,123,2,1.6066,39.93,45.57,1.0,A,0.0619,fixed,0.0000,0.3,geometric,5
4,0.0,123,3,1.4206,47.84,51.46,1.0,A,0.0600,fixed,0.0000,0.3,geometric,5
4,0.0,123,4,1.2583,54.21,53.79,1.0,A,0.0453,fixed,0.0000,0.3,geometric,5
4,0.0,123,5,1.1504,58.68,56.69,1.0,A,0.0382,fixed,0.0000,0.3,geometric,5
4,0.0,123,6,1.0346,62.88,58.76,1.0,A,0.0402,fixed,0.0000,0.3,geometric,5
4,0.0,123,7,0.9723,65.05,64.44,1.0,A,0.0478,fixed,0.0000,0.3,geometric,5
4,0.0,123,8,0.8950,67.96,67.17,1.0,A,0.0370,fixed,0.0000,0.3,geometric,5
4,0.0,123,9,0.8477,69.83,68.31,1.0,A,0.0379,fixed,0.0000,0.3,geometric,5
4,0.0,123,10,0.7877,72.35,59.61,1.0,A,0.0290,fixed,0.0000,0.3,geometric,5
4,0.0,123,11,0.7436,73.79,74.58,1.0,A,0.0366,fixed,0.0000,0.3,geometric,5
4,0.0,123,12,0.7217,74.65,73.91,1.0,A,0.0266,fixed,0.0000,0.3,geometric,5
4,0.0,123,13,0.6929,75.74,74.17,1.0,A,0.0237,fixed,0.0000,0.3,geometric,5
4,0.0,123,14,0.6746,76.40,76.56,1.0,A,0.0273,fixed,0.0000,0.3,geometric,5
4,0.0,123,15,0.6343,77.76,76.63,1.0,A,0.0235,fixed,0.0000,0.3,geometric,5
4,0.0,123,16,0.6219,78.08,74.72,1.0,A,0.0266,fixed,0.0000,0.3,geometric,5
4,0.0,123,17,0.5975,79.19,72.66,1.0,A,0.0286,fixed,0.0000,0.3,geometric,5
4,0.0,123,18,0.5872,79.54,71.10,1.0,A,0.0276,fixed,0.0000,0.3,geometric,5
4,0.0,123,19,0.5766,79.91,73.14,1.0,A,0.0273,fixed,0.0000,0.3,geometric,5
4,0.0,123,20,0.5560,80.56,75.47,1.0,A,0.0239,fixed,0.0000,0.3,geometric,5
4,0.0,123,21,0.5478,80.80,79.57,1.0,A,0.0230,fixed,0.0000,0.3,geometric,5
4,0.0,123,22,0.5277,81.82,78.46,1.0,A,0.0193,fixed,0.0000,0.3,geometric,5
4,0.0,123,23,0.5214,81.90,80.16,1.0,A,0.0240,fixed,0.0000,0.3,geometric,5
4,0.0,123,24,0.5125,82.17,78.66,1.0,A,0.0187,fixed,0.0000,0.3,geometric,5
4,0.0,123,25,0.5015,82.50,77.18,1.0,A,0.0218,fixed,0.0000,0.3,geometric,5
4,0.0,123,26,0.4911,83.09,81.27,1.0,A,0.0216,fixed,0.0000,0.3,geometric,5
4,0.0,123,27,0.4794,83.37,80.83,1.0,A,0.0179,fixed,0.0000,0.3,geometric,5
4,0.0,123,28,0.4737,83.42,79.29,1.0,A,0.0231,fixed,0.0000,0.3,geometric,5
4,0.0,123,29,0.4628,84.11,81.10,1.0,A,0.0204,fixed,0.0000,0.3,geometric,5
4,0.0,123,30,0.4607,84.04,80.53,1.0,A,0.0203,fixed,0.0000,0.3,geometric,5
4,0.0,123,31,0.3918,86.54,84.92,1.0,A,0.0120,fixed,0.0000,0.3,geometric,5
4,0.0,123,32,0.3754,87.01,84.75,1.0,A,-0.0021,fixed,0.0000,0.3,geometric,5
4,0.0,123,33,0.3686,87.20,85.06,1.0,A,-0.0001,fixed,0.0000,0.3,geometric,5
4,0.0,123,34,0.3628,87.41,84.78,1.0,A,0.0022,fixed,0.0000,0.3,geometric,5
4,0.0,123,35,0.3599,87.51,84.94,1.0,A,0.0037,fixed,0.0000,0.3,geometric,5
4,0.0,123,36,0.3582,87.59,85.48,1.0,A,-0.0030,fixed,0.0000,0.3,geometric,5
4,0.0,123,37,0.3530,87.93,85.52,1.0,A,0.0061,fixed,0.0000,0.3,geometric,5
4,0.0,123,38,0.3511,87.90,85.48,1.0,A,0.0037,fixed,0.0000,0.3,geometric,5
4,0.0,123,39,0.3502,87.90,85.57,1.0,A,0.0056,fixed,0.0000,0.3,geometric,5
4,0.0,123,40,0.3452,88.05,85.49,1.0,A,0.0000,fixed,0.0000,0.3,geometric,5
4,0.0,123,41,0.3444,88.16,85.44,1.0,A,0.0015,fixed,0.0000,0.3,geometric,5
4,0.0,123,42,0.3409,88.32,85.53,1.0,A,0.0047,fixed,0.0000,0.3,geometric,5
4,0.0,123,43,0.3396,88.22,85.54,1.0,A,0.0001,fixed,0.0000,0.3,geometric,5
4,0.0,123,44,0.3393,88.16,85.66,1.0,A,0.0016,fixed,0.0000,0.3,geometric,5
4,0.0,123,45,0.3387,88.31,85.70,1.0,A,-0.0038,fixed,0.0000,0.3,geometric,5
4,0.0,123,46,0.3394,88.15,85.66,1.0,A,-0.0049,fixed,0.0000,0.3,geometric,5
4,0.0,123,47,0.3363,88.44,85.66,1.0,A,-0.0011,fixed,0.0000,0.3,geometric,5
4,0.0,123,48,0.3392,88.31,85.64,1.0,A,0.0002,fixed,0.0000,0.3,geometric,5
4,0.0,123,49,0.3379,88.31,85.73,1.0,A,-0.0005,fixed,0.0000,0.3,geometric,5
4,0.0,123,50,0.3369,88.33,85.67,1.0,A,0.0021,fixed,0.0000,0.3,geometric,5
