tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
4,0.0,456,1,2.1188,25.68,30.81,1.0,A,0.1072,fixed,0.0000,0.3,geometric,5
4,0.0,456,2,1.6754,36.75,42.60,1.0,A,0.0727,fixed,0.0000,0.3,geometric,5
4,0.0,456,3,1.5091,44.12,47.32,1.0,A,0.0603,fixed,0.0000,0.3,geometric,5
4,0.0,456,4,1.3551,50.47,52.17,1.0,A,0.0779,fixed,0.0000,0.3,geometric,5
4,0.0,456,5,1.2480,54.69,51.65,1.0,A,0.0576,fixed,0.0000,0.3,geometric,5
4,0.0,456,6,1.1009,60.36,56.65,1.0,A,0.0487,fixed,0.0000,0.3,geometric,5
4,0.0,456,7,1.0218,63.08,64.39,1.0,A,0.0517,fixed,0.0000,0.3,geometric,5
4,0.0,456,8,0.9566,65.54,59.58,1.0,A,0.0420,fixed,0.0000,0.3,geometric,5
4,0.0,456,9,0.9106,67.60,64.62,1.0,A,0.0470,fixed,0.0000,0.3,geometric,5
4,0.0,456,10,0.8532,69.48,64.68,1.0,A,0.0406,fixed,0.0000,0.3,geometric,5
4,0.0,456,11,0.8259,70.59,63.58,1.0,A,0.0399,fixed,0.0000,0.3,geometric,5
4,0.0,456,12,0.7789,72.48,68.48,1.0,A,0.0365,fixed,0.0000,0.3,geometric,5
4,0.0,456,13,0.7430,73.74,75.08,1.0,A,0.0298,fixed,0.0000,0.3,geometric,5
4,0.0,456,14,0.6954,75.63,71.73,1.0,A,0.0344,fixed,0.0000,0.3,geometric,5
4,0.0,456,15,0.6803,76.23,70.57,1.0,A,0.0272,fixed,0.0000,0.3,geometric,5
4,0.0,456,16,0.6586,77.02,75.83,1.0,A,0.0244,fixed,0.0000,0.3,geometric,5
4,0.0,456,17,0.6267,78.18,77.76,1.0,A,0.0237,fixed,0.0000,0.3,geometric,5
4,0.0,456,18,0.6115,78.92,75.78,1.0,A,0.0259,fixed,0.0000,0.3,geometric,5
4,0.0,456,19,0.5943,79.39,76.42,1.0,A,0.0235,fixed,0.0000,0.3,geometric,5
4,0.0,456,20,0.5810,79.84,71.97,1.0,A,0.0240,fixed,0.0000,0.3,geometric,5
4,0.0,456,21,0.5682,80.10,80.00,1.0,A,0.0240,fixed,0.0000,0.3,geometric,5
4,0.0,456,22,0.5486,80.94,79.87,1.0,A,0.0253,fixed,0.0000,0.3,geometric,5
4,0.0,456,23,0.5303,81.54,78.48,1.0,A,0.0251,fixed,0.0000,0.3,geometric,5
4,0.0,456,24,0.5240,81.87,75.62,1.0,A,0.0236,fixed,0.0000,0.3,geometric,5
4,0.0,456,25,0.5101,82.20,73.00,1.0,A,0.0187,fixed,0.0000,0.3,geometric,5
4,0.0,456,26,0.5044,82.46,75.36,1.0,A,0.0226,fixed,0.0000,0.3,geometric,5
4,0.0,456,27,0.4935,82.66,77.72,1.0,A,0.0188,fixed,0.0000,0.3,geometric,5
4,0.0,456,28,0.4912,82.71,80.35,1.0,A,0.0234,fixed,0.0000,0.3,geometric,5
4,0.0,456,29,0.4724,83.49,79.70,1.0,A,0.0228,fixed,0.0000,0.3,geometric,5
4,0.0,456,30,0.4613,83.78,78.94,1.0,A,0.0199,fixed,0.0000,0.3,geometric,5
4,0.0,456,31,0.3970,86.11,85.11,1.0,A,0.0110,fixed,0.0000,0.3,geometric,5
4,0.0,456,32,0.3745,87.21,85.21,1.0,A,0.0045,fixed,0.0000,0.3,geometric,5
4,0.0,456,33,0.3709,87.19,85.58,1.0,A,0.0021,fixed,0.0000,0.3,geometric,5
4,0.0,456,34,0.3664,87.36,85.63,1.0,A,0.0046,fixed,0.0000,0.3,geometric,5
4,0.0,456,35,0.3597,87.55,85.63,1.0,A,-0.0005,fixed,0.0000,0.3,geometric,5
4,0.0,456,36,0.3548,87.83,86.00,1.0,A,0.0012,fixed,0.0000,0.3,geometric,5
4,0.0,456,37,0.3550,87.70,85.68,1.0,A,-0.0040,fixed,0.0000,0.3,geometric,5
4,0.0,456,38,0.3503,87.95,85.47,1.0,A,0.0015,fixed,0.0000,0.3,geometric,5
4,0.0,456,39,0.3499,88.09,85.47,1.0,A,0.0040,fixed,0.0000,0.3,geometric,5
4,0.0,456,40,0.3470,87.91,85.60,1.0,A,0.0006,fixed,0.0000,0.3,geometric,5
4,0.0,456,41,0.3413,88.25,85.47,1.0,A,0.0052,fixed,0.0000,0.3,geometric,5
4,0.0,456,42,0.3402,88.27,85.74,1.0,A,0.0002,fixed,0.0000,0.3,geometric,5
4,0.0,456,43,0.3394,88.27,85.63,1.0,A,-0.0028,fixed,0.0000,0.3,geometric,5
4,0.0,456,44,0.3384,88.30,85.79,1.0,A,0.0007,fixed,0.0000,0.3,geometric,5
4,0.0,456,45,0.3374,88.29,85.50,1.0,A,-0.0039,fixed,0.0000,0.3,geometric,5
4,0.0,456,46,0.3400,88.23,85.71,1.0,A,0.0051,fixed,0.0000,0.3,geometric,5
4,0.0,456,47,0.3382,88.49,85.63,1.0,A,-0.0003,fixed,0.0000,0.3,geometric,5
4,0.0,456,48,0.3362,88.31,85.75,1.0,A,0.0022,fixed,0.0000,0.3,geometric,5
4,0.0,456,49,0.3389,88.31,85.68,1.0,A,0.0041,fixed,0.0000,0.3,geometric,5
4,0.0,456,50,0.3354,88.41,85.85,1.0,A,-0.0015,fixed,0.0000,0.3,geometric,5
