tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
16,0.0,123,1,3.9193,12.44,18.00,1.0,A,0.0730,fixed,0.0000,0.3,fifo,1
16,0.0,123,2,2.1708,19.21,18.37,1.0,A,0.0647,fixed,0.0000,0.3,fifo,1
16,0.0,123,3,2.0746,21.53,22.55,1.0,A,0.0430,fixed,0.0000,0.3,fifo,1
16,0.0,123,4,2.0141,23.31,23.38,1.0,A,0.0451,fixed,0.0000,0.3,fifo,1
16,0.0,123,5,1.9722,25.14,25.55,1.0,A,0.0280,fixed,0.0000,0.3,fifo,1
16,0.0,123,6,1.9415,26.03,26.50,1.0,A,0.0471,fixed,0.0000,0.3,fifo,1
16,0.0,123,7,1.8719,29.20,26.02,1.0,A,0.0420,fixed,0.0000,0.3,fifo,1
16,0.0,123,8,1.8233,30.69,33.88,1.0,A,0.0448,fixed,0.0000,0.3,fifo,1
16,0.0,123,9,1.7632,32.69,31.38,1.0,A,0.0211,fixed,0.0000,0.3,fifo,1
16,0.0,123,10,1.7374,33.94,32.85,1.0,A,0.0389,fixed,0.0000,0.3,fifo,1
16,0.0,123,11,1.6939,36.03,35.81,1.0,A,0.0313,fixed,0.0000,0.3,fifo,1
16,0.0,123,12,1.6615,37.61,38.08,1.0,A,0.0344,fixed,0.0000,0.3,fifo,1
16,0.0,123,13,1.6472,38.35,37.79,1.0,A,0.0277,fixed,0.0000,0.3,fifo,1
16,0.0,123,14,1.5858,40.33,38.70,1.0,A,0.0337,fixed,0.0000,0.3,fifo,1
16,0.0,123,15,1.5703,40.74,43.43,1.0,A,0.0300,fixed,0.0000,0.3,fifo,1
16,0.0,123,16,1.5277,43.37,44.52,1.0,A,0.0311,fixed,0.0000,0.3,fifo,1
16,0.0,123,17,1.4838,44.40,44.50,1.0,A,0.0261,fixed,0.0000,0.3,fifo,1
16,0.0,123,18,1.4782,45.35,45.30,1.0,A,0.0285,fixed,0.0000,0.3,fifo,1
16,0.0,123,19,1.4244,47.29,48.65,1.0,A,0.0298,fixed,0.0000,0.3,fifo,1
16,0.0,123,20,1.3853,48.64,48.24,1.0,A,0.0214,fixed,0.0000,0.3,fifo,1
16,0.0,123,21,1.3640,49.72,47.45,1.0,A,0.0226,fixed,0.0000,0.3,fifo,1
16,0.0,123,22,1.3117,51.92,52.80,1.0,A,0.0259,fixed,0.0000,0.3,fifo,1
16,0.0,123,23,1.2771,52.99,50.24,1.0,A,0.0202,fixed,0.0000,0.3,fifo,1
16,0.0,123,24,1.2570,54.08,50.15,1.0,A,0.0225,fixed,0.0000,0.3,fifo,1
16,0.0,123,25,1.2066,55.76,57.84,1.0,A,0.0207,fixed,0.0000,0.3,fifo,1
16,0.0,123,26,1.1758,57.22,58.15,1.0,A,0.0189,fixed,0.0000,0.3,fifo,1
16,0.0,123,27,1.1546,58.09,56.85,1.0,A,0.0186,fixed,0.0000,0.3,fifo,1
16,0.0,123,28,1.0926,60.59,58.32,1.0,A,0.0163,fixed,0.0000,0.3,fifo,1
16,0.0,123,29,1.0815,60.98,54.64,1.0,A,0.0175,fixed,0.0000,0.3,fifo,1
16,0.0,123,30,1.0301,63.02,58.06,1.0,A,0.0205,fixed,0.0000,0.3,fifo,1
16,0.0,123,31,0.9066,67.88,69.10,1.0,A,0.0277,fixed,0.0000,0.3,fifo,1
16,0.0,123,32,0.8727,69.14,69.59,1.0,A,0.0022,fixed,0.0000,0.3,fifo,1
16,0.0,123,33,0.8628,69.51,69.91,1.0,A,0.0020,fixed,0.0000,0.3,fifo,1
16,0.0,123,34,0.8513,69.98,70.10,1.0,A,0.0043,fixed,0.0000,0.3,fifo,1
16,0.0,123,35,0.8465,70.18,70.27,1.0,A,0.0045,fixed,0.0000,0.3,fifo,1
16,0.0,123,36,0.8366,70.47,70.48,1.0,A,-0.0022,fixed,0.0000,0.3,fifo,1
16,0.0,123,37,0.8288,70.60,70.57,1.0,A,-0.0030,fixed,0.0000,0.3,fifo,1
16,0.0,123,38,0.8282,70.74,71.27,1.0,A,-0.0012,fixed,0.0000,0.3,fifo,1
16,0.0,123,39,0.8205,70.93,71.32,1.0,A,0.0023,fixed,0.0000,0.3,fifo,1
16,0.0,123,40,0.8159,70.97,71.49,1.0,A,0.0014,fixed,0.0000,0.3,fifo,1
16,0.0,123,41,0.8069,71.65,71.52,1.0,A,-0.0007,fixed,0.0000,0.3,fifo,1
16,0.0,123,42,0.8089,71.23,71.51,1.0,A,-0.0017,fixed,0.0000,0.3,fifo,1
16,0.0,123,43,0.8074,71.50,71.35,1.0,A,0.0019,fixed,0.0000,0.3,fifo,1
16,0.0,123,44,0.8080,71.42,71.52,1.0,A,-0.0034,fixed,0.0000,0.3,fifo,1
16,0.0,123,45,0.8043,71.65,71.61,1.0,A,0.0027,fixed,0.0000,0.3,fifo,1
16,0.0,123,46,0.8085,71.28,71.68,1.0,A,0.0016,fixed,0.0000,0.3,fifo,1
16,0.0,123,47,0.8005,71.62,71.65,1.0,A,-0.0045,fixed,0.0000,0.3,fifo,1
16,0.0,123,48,0.8045,71.73,71.75,1.0,A,0.0034,fixed,0.0000,0.3,fifo,1
16,0.0,123,49,0.8027,71.59,71.89,1.0,A,0.0037,fixed,0.0000,0.3,fifo,1
16,0.0,123,50,0.8061,71.52,71.75,1.0,A,0.0040,fixed,0.0000,0.3,fifo,1
