tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
4,0.0,42,1,2.0610,28.06,37.39,1.0,A,0.1186,fixed,0.0000,0.3,geometric,5
4,0.0,42,2,1.6075,40.01,43.54,1.0,A,0.0715,fixed,0.0000,0.3,geometric,5
4,0.0,42,3,1.4670,45.84,40.35,1.0,A,0.0626,fixed,0.0000,0.3,geometric,5
4,0.0,42,4,1.3255,51.71,53.39,1.0,A,0.0634,fixed,0.0000,0.3,geometric,5
4,0.0,42,5,1.1948,56.93,57.15,1.0,A,0.0695,fixed,0.0000,0.3,geometric,5
4,0.0,42,6,1.0862,60.84,56.06,1.0,A,0.0434,fixed,0.0000,0.3,geometric,5
4,0.0,42,7,1.0151,63.41,61.21,1.0,A,0.0417,fixed,0.0000,0.3,geometric,5
4,0.0,42,8,0.9399,66.44,61.58,1.0,A,0.0370,fixed,0.0000,0.3,geometric,5
4,0.0,42,9,0.9016,67.79,66.58,1.0,A,0.0352,fixed,0.0000,0.3,geometric,5
4,0.0,42,10,0.8522,69.61,53.38,1.0,A,0.0336,fixed,0.0000,0.3,geometric,5
4,0.0,42,11,0.7963,72.03,63.82,1.0,A,0.0374,fixed,0.0000,0.3,geometric,5
4,0.0,42,12,0.7640,72.87,71.34,1.0,A,0.0375,fixed,0.0000,0.3,geometric,5
4,0.0,42,13,0.7287,74.44,73.51,1.0,A,0.0316,fixed,0.0000,0.3,geometric,5
4,0.0,42,14,0.6992,75.39,74.38,1.0,A,0.0240,fixed,0.0000,0.3,geometric,5
4,0.0,42,15,0.6701,76.48,75.34,1.0,A,0.0263,fixed,0.0000,0.3,geometric,5
4,0.0,42,16,0.6495,77.30,75.50,1.0,A,0.0268,fixed,0.0000,0.3,geometric,5
4,0.0,42,17,0.6243,78.05,72.08,1.0,A,0.0255,fixed,0.0000,0.3,geometric,5
4,0.0,42,18,0.6101,78.57,72.78,1.0,A,0.0252,fixed,0.0000,0.3,geometric,5
4,0.0,42,19,0.5896,79.39,78.82,1.0,A,0.0274,fixed,0.0000,0.3,geometric,5
4,0.0,42,20,0.5723,80.08,78.86,1.0,A,0.0235,fixed,0.0000,0.3,geometric,5
4,0.0,42,21,0.5650,80.17,76.34,1.0,A,0.0182,fixed,0.0000,0.3,geometric,5
4,0.0,42,22,0.5522,80.69,76.43,1.0,A,0.0262,fixed,0.0000,0.3,geometric,5
4,0.0,42,23,0.5378,81.21,77.57,1.0,A,0.0228,fixed,0.0000,0.3,geometric,5
4,0.0,42,24,0.5224,81.74,77.12,1.0,A,0.0215,fixed,0.0000,0.3,geometric,5
4,0.0,42,25,0.5112,82.10,79.11,1.0,A,0.0213,fixed,0.0000,0.3,geometric,5
4,0.0,42,26,0.4975,82.62,76.83,1.0,A,0.0219,fixed,0.0000,0.3,geometric,5
4,0.0,42,27,0.4909,82.86,76.22,1.0,A,0.0225,fixed,0.0000,0.3,geometric,5
4,0.0,42,28,0.4814,83.14,81.46,1.0,A,0.0229,fixed,0.0000,0.3,geometric,5
4,0.0,42,29,0.4706,83.56,80.60,1.0,A,0.0194,fixed,0.0000,0.3,geometric,5
4,0.0,42,30,0.4716,83.58,80.93,1.0,A,0.0183,fixed,0.0000,0.3,geometric,5
4,0.0,42,31,0.4006,86.25,85.07,1.0,A,0.0062,fixed,0.0000,0.3,geometric,5
4,0.0,42,32,0.3817,86.93,85.30,1.0,A,-0.0009,fixed,0.0000,0.3,geometric,5
4,0.0,42,33,0.3716,87.30,85.20,1.0,A,0.0047,fixed,0.0000,0.3,geometric,5
4,0.0,42,34,0.3670,87.42,85.56,1.0,A,0.0018,fixed,0.0000,0.3,geometric,5
4,0.0,42,35,0.3649,87.46,85.14,1.0,A,0.0026,fixed,0.0000,0.3,geometric,5
4,0.0,42,36,0.3626,87.55,85.32,1.0,A,0.0029,fixed,0.0000,0.3,geometric,5
4,0.0,42,37,0.3570,87.75,85.66,1.0,A,0.0020,fixed,0.0000,0.3,geometric,5
4,0.0,42,38,0.3590,87.57,85.78,1.0,A,-0.0009,fixed,0.0000,0.3,geometric,5
4,0.0,42,39,0.3522,88.00,85.42,1.0,A,0.0018,fixed,0.0000,0.3,geometric,5
4,0.0,42,40,0.3537,87.77,85.54,1.0,A,0.0005,fixed,0.0000,0.3,geometric,5
4,0.0,42,41,0.3469,88.15,85.64,1.0,A,0.0025,fixed,0.0000,0.3,geometric,5
4,0.0,42,42,0.3465,88.01,85.69,1.0,A,0.0032,fixed,0.0000,0.3,geometric,5
4,0.0,42,43,0.3425,88.23,85.75,1.0,A,0.0023,fixed,0.0000,0.3,geometric,5
4,0.0,42,44,0.3433,88.07,85.70,1.0,A,-0.0019,fixed,0.0000,0.3,geometric,5
4,0.0,42,45,0.3439,88.12,85.68,1.0,A,-0.0019,fixed,0.0000,0.3,geometric,5
4,0.0,42,46,0.3435,88.30,85.71,1.0,A,0.0032,fixed,0.0000,0.3,geometric,5
4,0.0,42,47,0.3428,88.25,85.79,1.0,A,-0.0031,fixed,0.0000,0.3,geometric,5
4,0.0,42,48,0.3396,88.28,85.83,1.0,A,0.0010,fixed,0.0000,0.3,geometric,5
4,0.0,42,49,0.3415,88.20,85.85,1.0,A,0.0026,fixed,0.0000,0.3,geometric,5
4,0.0,42,50,0.3404,88.33,85.75,1.0,A,-0.0027,fixed,0.0000,0.3,geometric,5
