tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
64,0.0,42,1,3.4468,17.85,19.29,0.125,C,0.1651,fixed,0.0000,0.3,geometric,65
64,0.0,42,2,1.9659,25.11,27.87,0.125,C,0.0570,fixed,0.0000,0.3,geometric,65
64,0.0,42,3,1.8146,31.33,33.39,0.125,C,0.0395,fixed,0.0000,0.3,geometric,65
64,0.0,42,4,1.7234,34.74,34.67,0.125,C,0.0457,fixed,0.0000,0.3,geometric,65
64,0.0,42,5,1.6989,35.91,40.31,0.125,C,0.0308,fixed,0.0000,0.3,geometric,65
64,0.0,42,6,1.5893,40.29,41.52,0.125,C,0.0228,fixed,0.0000,0.3,geometric,65
64,0.0,42,7,1.5877,40.74,43.08,0.125,C,0.0279,fixed,0.0000,0.3,geometric,65
64,0.0,42,8,1.5106,43.89,44.57,0.125,C,0.0250,fixed,0.0000,0.3,geometric,65
64,0.0,42,9,1.4697,45.75,47.59,0.125,C,0.0192,fixed,0.0000,0.3,geometric,65
64,0.0,42,10,1.4513,46.62,48.53,0.125,C,0.0318,fixed,0.0000,0.3,geometric,65
64,0.0,42,11,1.4055,48.76,48.27,0.125,C,0.0184,fixed,0.0000,0.3,geometric,65
64,0.0,42,12,1.3691,49.76,51.40,0.125,C,0.0259,fixed,0.0000,0.3,geometric,65
64,0.0,42,13,1.3255,51.89,53.78,0.125,C,0.0337,fixed,0.0000,0.3,geometric,65
64,0.0,42,14,1.2884,52.92,53.06,0.125,C,0.0257,fixed,0.0000,0.3,geometric,65
64,0.0,42,15,1.2709,53.72,55.46,0.125,C,0.0290,fixed,0.0000,0.3,geometric,65
64,0.0,42,16,1.2441,55.08,55.00,0.125,C,0.0288,fixed,0.0000,0.3,geometric,65
64,0.0,42,17,1.2246,55.65,55.31,0.125,C,0.0273,fixed,0.0000,0.3,geometric,65
64,0.0,42,18,1.2578,54.29,58.18,0.125,C,0.0270,fixed,0.0000,0.3,geometric,65
64,0.0,42,19,1.1513,58.68,59.30,0.125,C,0.0234,fixed,0.0000,0.3,geometric,65
64,0.0,42,20,1.1710,57.79,58.69,0.125,C,0.0171,fixed,0.0000,0.3,geometric,65
64,0.0,42,21,1.1343,58.97,59.66,0.125,C,0.0239,fixed,0.0000,0.3,geometric,65
64,0.0,42,22,1.0851,61.05,60.88,0.125,C,0.0209,fixed,0.0000,0.3,geometric,65
64,0.0,42,23,1.0688,61.88,61.73,0.125,C,0.0235,fixed,0.0000,0.3,geometric,65
64,0.0,42,24,1.0523,62.16,62.87,0.125,C,0.0255,fixed,0.0000,0.3,geometric,65
64,0.0,42,25,1.0340,62.80,62.69,0.125,C,0.0151,fixed,0.0000,0.3,geometric,65
64,0.0,42,26,1.0104,63.74,62.86,0.125,C,0.0247,fixed,0.0000,0.3,geometric,65
64,0.0,42,27,1.0141,63.46,65.16,0.125,C,0.0188,fixed,0.0000,0.3,geometric,65
64,0.0,42,28,1.0180,63.47,66.46,0.125,C,0.0155,fixed,0.0000,0.3,geometric,65
64,0.0,42,29,0.9794,65.09,63.88,0.125,C,0.0220,fixed,0.0000,0.3,geometric,65
64,0.0,42,30,0.9734,65.16,63.30,0.125,C,0.0251,fixed,0.0000,0.3,geometric,65
64,0.0,42,31,0.9192,67.36,68.27,0.125,C,0.0423,fixed,0.0000,0.3,geometric,65
64,0.0,42,32,0.8869,68.69,68.59,0.125,C,0.0054,fixed,0.0000,0.3,geometric,65
64,0.0,42,33,0.8817,68.48,68.92,0.125,C,0.0025,fixed,0.0000,0.3,geometric,65
64,0.0,42,34,0.8815,68.81,69.08,0.125,C,0.0021,fixed,0.0000,0.3,geometric,65
64,0.0,42,35,0.8771,69.12,69.25,0.125,C,-0.0081,fixed,0.0000,0.3,geometric,65
64,0.0,42,36,0.8768,69.02,69.21,0.125,C,0.0052,fixed,0.0000,0.3,geometric,65
64,0.0,42,37,0.8701,69.26,69.13,0.125,C,0.0059,fixed,0.0000,0.3,geometric,65
64,0.0,42,38,0.8694,69.06,69.40,0.125,C,-0.0006,fixed,0.0000,0.3,geometric,65
64,0.0,42,39,0.8633,69.53,69.53,0.125,C,0.0063,fixed,0.0000,0.3,geometric,65
64,0.0,42,40,0.8674,69.16,69.30,0.125,C,0.0086,fixed,0.0000,0.3,geometric,65
64,0.0,42,41,0.8598,69.52,69.35,0.125,C,-0.0012,fixed,0.0000,0.3,geometric,65
64,0.0,42,42,0.8626,69.55,69.41,0.125,C,0.0062,fixed,0.0000,0.3,geometric,65
64,0.0,42,43,0.8615,69.48,69.47,0.125,C,0.0002,fixed,0.0000,0.3,geometric,65
64,0.0,42,44,0.8637,69.30,69.55,0.125,C,0.0008,fixed,0.0000,0.3,geometric,65
64,0.0,42,45,0.8584,69.72,69.72,0.125,C,0.0027,fixed,0.0000,0.3,geometric,65
64,0.0,42,46,0.8594,69.51,69.69,0.125,C,-0.0031,fixed,0.0000,0.3,geometric,65
64,0.0,42,47,0.8617,69.38,69.60,0.125,C,-0.0064,fixed,0.0000,0.3,geometric,65
64,0.0,42,48,0.8592,69.49,69.52,0.125,C,-0.0004,fixed,0.0000,0.3,geometric,65
64,0.0,42,49,0.8578,69.51,69.61,0.125,C,-0.0039,fixed,0.0000,0.3,geometric,65
64,0.0,42,50,0.8603,69.51,69.75,0.125,C,0.0068,fixed,0.0000,0.3,geometric,65
