tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
16,0.0,42,1,2.7028,11.92,14.09,1.0,A,0.0620,fixed,0.0000,0.3,geometric,17
16,0.0,42,2,2.1469,18.34,22.22,1.0,A,0.0740,fixed,0.0000,0.3,geometric,17
16,0.0,42,3,1.9231,25.93,25.14,1.0,A,0.0538,fixed,0.0000,0.3,geometric,17
16,0.0,42,4,1.8029,30.09,31.45,1.0,A,0.0547,fixed,0.0000,0.3,geometric,17
16,0.0,42,5,1.7470,32.76,32.73,1.0,A,0.0646,fixed,0.0000,0.3,geometric,17
16,0.0,42,6,1.6858,35.56,35.19,1.0,A,0.0754,fixed,0.0000,0.3,geometric,17
16,0.0,42,7,1.6358,38.54,37.79,1.0,A,0.0680,fixed,0.0000,0.3,geometric,17
16,0.0,42,8,1.5559,41.56,39.74,1.0,A,0.0476,fixed,0.0000,0.3,geometric,17
16,0.0,42,9,1.4890,44.73,46.74,1.0,A,0.0598,fixed,0.0000,0.3,geometric,17
16,0.0,42,10,1.4243,47.43,47.12,1.0,A,0.0490,fixed,0.0000,0.3,geometric,17
16,0.0,42,11,1.3971,48.82,53.16,1.0,A,0.0385,fixed,0.0000,0.3,geometric,17
16,0.0,42,12,1.3016,52.56,53.35,1.0,A,0.0538,fixed,0.0000,0.3,geometric,17
16,0.0,42,13,1.2348,55.14,47.14,1.0,A,0.0435,fixed,0.0000,0.3,geometric,17
16,0.0,42,14,1.1901,57.32,57.29,1.0,A,0.0421,fixed,0.0000,0.3,geometric,17
16,0.0,42,15,1.1248,59.51,61.70,1.0,A,0.0388,fixed,0.0000,0.3,geometric,17
16,0.0,42,16,1.1072,60.32,56.81,1.0,A,0.0437,fixed,0.0000,0.3,geometric,17
16,0.0,42,17,1.0415,62.60,64.42,1.0,A,0.0360,fixed,0.0000,0.3,geometric,17
16,0.0,42,18,1.0139,63.70,63.92,1.0,A,0.0357,fixed,0.0000,0.3,geometric,17
16,0.0,42,19,0.9628,65.83,66.57,1.0,A,0.0301,fixed,0.0000,0.3,geometric,17
16,0.0,42,20,0.9677,65.65,68.02,1.0,A,0.0388,fixed,0.0000,0.3,geometric,17
16,0.0,42,21,0.8956,68.11,69.72,1.0,A,0.0314,fixed,0.0000,0.3,geometric,17
16,0.0,42,22,0.8451,70.10,66.44,1.0,A,0.0316,fixed,0.0000,0.3,geometric,17
16,0.0,42,23,0.8112,71.36,66.45,1.0,A,0.0285,fixed,0.0000,0.3,geometric,17
16,0.0,42,24,0.8073,71.72,71.87,1.0,A,0.0312,fixed,0.0000,0.3,geometric,17
16,0.0,42,25,0.7470,73.82,69.58,1.0,A,0.0241,fixed,0.0000,0.3,geometric,17
16,0.0,42,26,0.7260,74.35,73.41,1.0,A,0.0279,fixed,0.0000,0.3,geometric,17
16,0.0,42,27,0.7200,74.96,74.13,1.0,A,0.0316,fixed,0.0000,0.3,geometric,17
16,0.0,42,28,0.6946,75.69,76.65,1.0,A,0.0263,fixed,0.0000,0.3,geometric,17
16,0.0,42,29,0.6634,76.82,72.75,1.0,A,0.0274,fixed,0.0000,0.3,geometric,17
16,0.0,42,30,0.6481,77.44,69.36,1.0,A,0.0201,fixed,0.0000,0.3,geometric,17
16,0.0,42,31,0.5711,80.34,80.10,1.0,A,0.0185,fixed,0.0000,0.3,geometric,17
16,0.0,42,32,0.5472,81.09,80.17,1.0,A,0.0046,fixed,0.0000,0.3,geometric,17
16,0.0,42,33,0.5377,81.53,80.41,1.0,A,0.0016,fixed,0.0000,0.3,geometric,17
16,0.0,42,34,0.5323,81.45,80.43,1.0,A,0.0044,fixed,0.0000,0.3,geometric,17
16,0.0,42,35,0.5254,81.85,80.39,1.0,A,0.0036,fixed,0.0000,0.3,geometric,17
16,0.0,42,36,0.5230,81.67,80.64,1.0,A,0.0040,fixed,0.0000,0.3,geometric,17
16,0.0,42,37,0.5170,81.97,80.66,1.0,A,0.0003,fixed,0.0000,0.3,geometric,17
16,0.0,42,38,0.5158,82.23,80.45,1.0,A,0.0047,fixed,0.0000,0.3,geometric,17
16,0.0,42,39,0.5125,82.24,80.89,1.0,A,0.0059,fixed,0.0000,0.3,geometric,17
16,0.0,42,40,0.5119,82.21,80.87,1.0,A,0.0030,fixed,0.0000,0.3,geometric,17
16,0.0,42,41,0.5039,82.48,80.81,1.0,A,0.0071,fixed,0.0000,0.3,geometric,17
16,0.0,42,42,0.5041,82.49,80.87,1.0,A,-0.0014,fixed,0.0000,0.3,geometric,17
16,0.0,42,43,0.5027,82.43,80.86,1.0,A,0.0034,fixed,0.0000,0.3,geometric,17
16,0.0,42,44,0.5002,82.60,80.90,1.0,A,0.0033,fixed,0.0000,0.3,geometric,17
16,0.0,42,45,0.5023,82.52,81.07,1.0,A,-0.0004,fixed,0.0000,0.3,geometric,17
16,0.0,42,46,0.4977,82.69,81.06,1.0,A,0.0018,fixed,0.0000,0.3,geometric,17
16,0.0,42,47,0.5022,82.46,81.10,1.0,A,-0.0030,fixed,0.0000,0.3,geometric,17
16,0.0,42,48,0.4988,82.68,80.97,1.0,A,0.0030,fixed,0.0000,0.3,geometric,17
16,0.0,42,49,0.4964,82.94,81.04,1.0,A,0.0002,fixed,0.0000,0.3,geometric,17
16,0.0,42,50,0.4983,82.80,81.06,1.0,A,-0.0009,fixed,0.0000,0.3,geometric,17
