tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
64,0.0,123,1,13.6123,9.95,10.07,1.0,A,0.0996,fixed,0.0000,0.3,fifo,1
64,0.0,123,2,2.4033,10.06,10.03,1.0,A,0.4233,fixed,0.0000,0.3,fifo,1
64,0.0,123,3,2.3019,9.91,10.06,1.0,A,-0.0002,fixed,0.0000,0.3,fifo,1
64,0.0,123,4,2.3023,10.00,10.04,1.0,A,0.0331,fixed,0.0000,0.3,fifo,1
64,0.0,123,5,2.3021,9.79,9.80,1.0,A,0.0259,fixed,0.0000,0.3,fifo,1
64,0.0,123,6,2.3021,9.80,10.07,1.0,A,-0.0122,fixed,0.0000,0.3,fifo,1
64,0.0,123,7,2.3018,10.16,9.98,1.0,A,0.0042,fixed,0.0000,0.3,fifo,1
64,0.0,123,8,2.3016,10.03,10.34,1.0,A,0.0058,fixed,0.0000,0.3,fifo,1
64,0.0,123,9,2.3019,10.41,10.04,1.0,A,-0.0149,fixed,0.0000,0.3,fifo,1
64,0.0,123,10,2.3015,10.12,10.11,1.0,A,0.0023,fixed,0.0000,0.3,fifo,1
64,0.0,123,11,2.3015,10.39,10.17,1.0,A,0.0108,fixed,0.0000,0.3,fifo,1
64,0.0,123,12,2.3013,10.26,10.58,1.0,A,-0.0213,fixed,0.0000,0.3,fifo,1
64,0.0,123,13,2.3011,10.44,10.27,1.0,A,0.0178,fixed,0.0000,0.3,fifo,1
64,0.0,123,14,2.3014,10.32,10.38,1.0,A,0.0088,fixed,0.0000,0.3,fifo,1
64,0.0,123,15,2.3014,10.31,10.50,1.0,A,0.0130,fixed,0.0000,0.3,fifo,1
64,0.0,123,16,2.3008,10.53,10.22,1.0,A,0.0190,fixed,0.0000,0.3,fifo,1
64,0.0,123,17,2.3006,10.43,10.47,1.0,A,0.0214,fixed,0.0000,0.3,fifo,1
64,0.0,123,18,2.3002,10.62,10.48,1.0,A,0.0043,fixed,0.0000,0.3,fifo,1
64,0.0,123,19,2.3003,10.40,10.34,1.0,A,0.0316,fixed,0.0000,0.3,fifo,1
64,0.0,123,20,2.3000,10.54,10.37,1.0,A,0.0346,fixed,0.0000,0.3,fifo,1
64,0.0,123,21,2.2994,10.72,10.69,1.0,A,0.0202,fixed,0.0000,0.3,fifo,1
64,0.0,123,22,2.2999,10.46,10.46,1.0,A,0.0150,fixed,0.0000,0.3,fifo,1
64,0.0,123,23,2.3002,10.65,10.60,1.0,A,0.0248,fixed,0.0000,0.3,fifo,1
64,0.0,123,24,2.2991,10.59,10.59,1.0,A,0.0089,fixed,0.0000,0.3,fifo,1
64,0.0,123,25,2.2993,10.54,10.68,1.0,A,0.0025,fixed,0.0000,0.3,fifo,1
64,0.0,123,26,2.2983,10.75,10.52,1.0,A,0.0371,fixed,0.0000,0.3,fifo,1
64,0.0,123,27,2.2997,10.72,10.53,1.0,A,0.0315,fixed,0.0000,0.3,fifo,1
64,0.0,123,28,2.2983,10.51,10.64,1.0,A,0.0156,fixed,0.0000,0.3,fifo,1
64,0.0,123,29,2.2986,10.52,10.88,1.0,A,0.0031,fixed,0.0000,0.3,fifo,1
64,0.0,123,30,2.2980,10.70,10.63,1.0,A,0.0071,fixed,0.0000,0.3,fifo,1
64,0.0,123,31,2.2980,10.73,10.69,1.0,A,0.0545,fixed,0.0000,0.3,fifo,1
64,0.0,123,32,2.2970,10.78,10.71,1.0,A,-0.0117,fixed,0.0000,0.3,fifo,1
64,0.0,123,33,2.2966,10.77,10.75,1.0,A,0.0156,fixed,0.0000,0.3,fifo,1
64,0.0,123,34,2.2962,10.79,10.74,1.0,A,0.0191,fixed,0.0000,0.3,fifo,1
64,0.0,123,35,2.2963,10.80,10.73,1.0,A,0.0060,fixed,0.0000,0.3,fifo,1
64,0.0,123,36,2.2964,10.79,10.79,1.0,A,-0.0223,fixed,0.0000,0.3,fifo,1
64,0.0,123,37,2.2958,10.85,10.89,1.0,A,0.0213,fixed,0.0000,0.3,fifo,1
64,0.0,123,38,2.2964,10.83,10.82,1.0,A,0.0584,fixed,0.0000,0.3,fifo,1
64,0.0,123,39,2.2958,10.88,10.72,1.0,A,-0.0212,fixed,0.0000,0.3,fifo,1
64,0.0,123,40,2.2958,10.82,10.73,1.0,A,-0.0052,fixed,0.0000,0.3,fifo,1
64,0.0,123,41,2.2961,10.82,10.68,1.0,A,0.0272,fixed,0.0000,0.3,fifo,1
64,0.0,123,42,2.2963,10.80,10.78,1.0,A,0.0099,fixed,0.0000,0.3,fifo,1
64,0.0,123,43,2.2958,10.86,10.77,1.0,A,-0.0109,fixed,0.0000,0.3,fifo,1
64,0.0,123,44,2.2962,10.79,10.81,1.0,A,-0.0236,fixed,0.0000,0.3,fifo,1
64,0.0,123,45,2.2962,10.83,10.79,1.0,A,-0.0052,fixed,0.0000,0.3,fifo,1
64,0.0,123,46,2.2962,10.83,10.78,1.0,A,-0.0166,fixed,0.0000,0.3,fifo,1
64,0.0,123,47,2.2963,10.79,10.82,1.0,A,-0.0232,fixed,0.0000,0.3,fifo,1
64,0.0,123,48,2.2958,10.84,10.77,1.0,A,0.0074,fixed,0.0000,0.3,fifo,1
64,0.0,123,49,2.2962,10.83,10.78,1.0,A,0.0376,fixed,0.0000,0.3,fifo,1
64,0.0,123,50,2.2963,10.81,10.77,1.0,A,0.0260,fixed,0.0000,0.3,fifo,1
