tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
4,0.9,42,1,2.8380,11.47,9.97,0.5,C,0.0895,fixed,0.9000,0.3,fifo,1
4,0.9,42,2,2.1614,16.49,17.91,0.5,C,0.2196,fixed,0.9000,0.3,fifo,1
4,0.9,42,3,2.0145,22.30,24.33,0.5,C,0.3039,fixed,0.9000,0.3,fifo,1
4,0.9,42,4,1.9150,26.96,27.78,0.5,C,0.2994,fixed,0.9000,0.3,fifo,1
4,0.9,42,5,1.8537,29.32,30.40,0.5,C,0.3448,fixed,0.9000,0.3,fifo,1
4,0.9,42,6,1.7443,34.17,35.21,0.5,C,0.2815,fixed,0.9000,0.3,fifo,1
4,0.9,42,7,1.6881,36.49,31.74,0.5,C,0.2938,fixed,0.9000,0.3,fifo,1
4,0.9,42,8,1.6343,38.33,39.33,0.5,C,0.2937,fixed,0.9000,0.3,fifo,1
4,0.9,42,9,1.5685,41.27,39.75,0.5,C,0.2693,fixed,0.9000,0.3,fifo,1
4,0.9,42,10,1.5007,44.28,44.15,0.5,C,0.2442,fixed,0.9000,0.3,fifo,1
4,0.9,42,11,1.4400,47.09,42.46,0.5,C,0.2307,fixed,0.9000,0.3,fifo,1
4,0.9,42,12,1.3899,49.01,50.77,0.5,C,0.2256,fixed,0.9000,0.3,fifo,1
4,0.9,42,13,1.3352,51.38,48.21,0.5,C,0.2235,fixed,0.9000,0.3,fifo,1
4,0.9,42,14,1.2620,54.31,56.89,0.5,C,0.1919,fixed,0.9000,0.3,fifo,1
4,0.9,42,15,1.2277,55.46,56.03,0.5,C,0.2063,fixed,0.9000,0.3,fifo,1
4,0.9,42,16,1.1521,58.22,52.22,0.5,C,0.1773,fixed,0.9000,0.3,fifo,1
4,0.9,42,17,1.1007,60.21,55.74,0.5,C,0.1697,fixed,0.9000,0.3,fifo,1
4,0.9,42,18,1.0500,62.33,59.50,0.5,C,0.1606,fixed,0.9000,0.3,fifo,1
4,0.9,42,19,1.0040,63.96,61.38,0.5,C,0.1531,fixed,0.9000,0.3,fifo,1
4,0.9,42,20,0.9830,65.00,61.60,0.5,C,0.1560,fixed,0.9000,0.3,fifo,1
4,0.9,42,21,0.9173,67.33,66.61,0.5,C,0.1251,fixed,0.9000,0.3,fifo,1
4,0.9,42,22,0.9011,68.13,64.93,0.5,C,0.1373,fixed,0.9000,0.3,fifo,1
4,0.9,42,23,0.8572,69.85,67.62,0.5,C,0.1231,fixed,0.9000,0.3,fifo,1
4,0.9,42,24,0.8169,71.31,69.36,0.5,C,0.1118,fixed,0.9000,0.3,fifo,1
4,0.9,42,25,0.8098,71.64,67.71,0.5,C,0.1302,fixed,0.9000,0.3,fifo,1
4,0.9,42,26,0.7714,72.82,72.64,0.5,C,0.1103,fixed,0.9000,0.3,fifo,1
4,0.9,42,27,0.7322,74.06,72.29,0.5,C,0.0921,fixed,0.9000,0.3,fifo,1
4,0.9,42,28,0.7390,74.07,73.16,0.5,C,0.1072,fixed,0.9000,0.3,fifo,1
4,0.9,42,29,0.7008,75.53,73.68,0.5,C,0.0948,fixed,0.9000,0.3,fifo,1
4,0.9,42,30,0.6956,75.60,75.07,0.5,C,0.1021,fixed,0.9000,0.3,fifo,1
4,0.9,42,31,0.5609,80.63,80.32,0.5,C,0.0137,fixed,0.9000,0.3,fifo,1
4,0.9,42,32,0.5329,81.55,80.71,0.5,C,0.0045,fixed,0.9000,0.3,fifo,1
4,0.9,42,33,0.5233,81.63,80.98,0.5,C,0.0040,fixed,0.9000,0.3,fifo,1
4,0.9,42,34,0.5184,81.98,81.26,0.5,C,0.0028,fixed,0.9000,0.3,fifo,1
4,0.9,42,35,0.5122,82.12,81.21,0.5,C,0.0067,fixed,0.9000,0.3,fifo,1
4,0.9,42,36,0.5050,82.49,81.54,0.5,C,0.0035,fixed,0.9000,0.3,fifo,1
4,0.9,42,37,0.4947,82.70,81.59,0.5,C,0.0039,fixed,0.9000,0.3,fifo,1
4,0.9,42,38,0.4981,82.76,81.70,0.5,C,0.0026,fixed,0.9000,0.3,fifo,1
4,0.9,42,39,0.4915,82.89,81.85,0.5,C,0.0016,fixed,0.9000,0.3,fifo,1
4,0.9,42,40,0.4900,82.93,81.77,0.5,C,0.0057,fixed,0.9000,0.3,fifo,1
4,0.9,42,41,0.4779,83.29,81.92,0.5,C,0.0011,fixed,0.9000,0.3,fifo,1
4,0.9,42,42,0.4777,83.33,81.93,0.5,C,-0.0004,fixed,0.9000,0.3,fifo,1
4,0.9,42,43,0.4734,83.47,82.15,0.5,C,0.0012,fixed,0.9000,0.3,fifo,1
4,0.9,42,44,0.4751,83.35,82.16,0.5,C,-0.0010,fixed,0.9000,0.3,fifo,1
4,0.9,42,45,0.4733,83.44,82.22,0.5,C,-0.0027,fixed,0.9000,0.3,fifo,1
4,0.9,42,46,0.4712,83.61,82.21,0.5,C,-0.0024,fixed,0.9000,0.3,fifo,1
4,0.9,42,47,0.4707,83.52,82.26,0.5,C,-0.0009,fixed,0.9000,0.3,fifo,1
4,0.9,42,48,0.4712,83.58,82.21,0.5,C,-0.0002,fixed,0.9000,0.3,fifo,1
4,0.9,42,49,0.4691,83.70,82.29,0.5,C,0.0016,fixed,0.9000,0.3,fifo,1
4,0.9,42,50,0.4697,83.71,82.33,0.5,C,-0.0020,fixed,0.9000,0.3,fifo,1
