tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
4,0.0,42,1,1.8974,29.34,35.89,0.25,C,0.0943,fixed,0.0000,0.3,geometric,5
4,0.0,42,2,1.5989,40.70,43.02,0.25,C,0.0568,fixed,0.0000,0.3,geometric,5
4,0.0,42,3,1.4917,44.93,45.06,0.25,C,0.0496,fixed,0.0000,0.3,geometric,5
4,0.0,42,4,1.3993,48.79,48.59,0.25,C,0.0642,fixed,0.0000,0.3,geometric,5
4,0.0,42,5,1.3131,52.36,52.82,0.25,C,0.0598,fixed,0.0000,0.3,geometric,5
4,0.0,42,6,1.2279,55.69,50.87,0.25,C,0.0362,fixed,0.0000,0.3,geometric,5
4,0.0,42,7,1.1639,58.27,56.10,0.25,C,0.0468,fixed,0.0000,0.3,geometric,5
4,0.0,42,8,1.1002,60.70,58.42,0.25,C,0.0509,fixed,0.0000,0.3,geometric,5
4,0.0,42,9,1.0604,61.82,63.80,0.25,C,0.0370,fixed,0.0000,0.3,geometric,5
4,0.0,42,10,1.0230,63.07,48.10,0.25,C,0.0491,fixed,0.0000,0.3,geometric,5
4,0.0,42,11,0.9740,65.26,64.27,0.25,C,0.0390,fixed,0.0000,0.3,geometric,5
4,0.0,42,12,0.9478,66.01,66.37,0.25,C,0.0417,fixed,0.0000,0.3,geometric,5
4,0.0,42,13,0.9156,67.36,66.06,0.25,C,0.0324,fixed,0.0000,0.3,geometric,5
4,0.0,42,14,0.8974,67.96,68.34,0.25,C,0.0287,fixed,0.0000,0.3,geometric,5
4,0.0,42,15,0.8633,69.34,64.83,0.25,C,0.0324,fixed,0.0000,0.3,geometric,5
4,0.0,42,16,0.8436,70.01,68.88,0.25,C,0.0401,fixed,0.0000,0.3,geometric,5
4,0.0,42,17,0.8188,70.91,67.47,0.25,C,0.0344,fixed,0.0000,0.3,geometric,5
4,0.0,42,18,0.8030,71.57,69.41,0.25,C,0.0316,fixed,0.0000,0.3,geometric,5
4,0.0,42,19,0.7880,72.10,70.06,0.25,C,0.0382,fixed,0.0000,0.3,geometric,5
4,0.0,42,20,0.7663,72.94,71.91,0.25,C,0.0405,fixed,0.0000,0.3,geometric,5
4,0.0,42,21,0.7550,73.26,71.13,0.25,C,0.0286,fixed,0.0000,0.3,geometric,5
4,0.0,42,22,0.7392,73.93,72.59,0.25,C,0.0315,fixed,0.0000,0.3,geometric,5
4,0.0,42,23,0.7245,74.64,74.25,0.25,C,0.0316,fixed,0.0000,0.3,geometric,5
4,0.0,42,24,0.7092,74.96,73.14,0.25,C,0.0303,fixed,0.0000,0.3,geometric,5
4,0.0,42,25,0.6938,75.61,73.20,0.25,C,0.0327,fixed,0.0000,0.3,geometric,5
4,0.0,42,26,0.6835,75.90,73.59,0.25,C,0.0337,fixed,0.0000,0.3,geometric,5
4,0.0,42,27,0.6733,76.35,70.53,0.25,C,0.0262,fixed,0.0000,0.3,geometric,5
4,0.0,42,28,0.6661,76.44,77.56,0.25,C,0.0269,fixed,0.0000,0.3,geometric,5
4,0.0,42,29,0.6481,77.25,75.59,0.25,C,0.0245,fixed,0.0000,0.3,geometric,5
4,0.0,42,30,0.6477,77.33,76.35,0.25,C,0.0228,fixed,0.0000,0.3,geometric,5
4,0.0,42,31,0.5859,79.63,78.84,0.25,C,0.0139,fixed,0.0000,0.3,geometric,5
4,0.0,42,32,0.5737,80.02,79.22,0.25,C,0.0010,fixed,0.0000,0.3,geometric,5
4,0.0,42,33,0.5694,80.18,79.48,0.25,C,0.0030,fixed,0.0000,0.3,geometric,5
4,0.0,42,34,0.5681,80.06,79.28,0.25,C,-0.0016,fixed,0.0000,0.3,geometric,5
4,0.0,42,35,0.5632,80.44,79.66,0.25,C,0.0020,fixed,0.0000,0.3,geometric,5
4,0.0,42,36,0.5618,80.43,79.60,0.25,C,0.0040,fixed,0.0000,0.3,geometric,5
4,0.0,42,37,0.5573,80.58,79.57,0.25,C,0.0053,fixed,0.0000,0.3,geometric,5
4,0.0,42,38,0.5591,80.55,79.70,0.25,C,0.0015,fixed,0.0000,0.3,geometric,5
4,0.0,42,39,0.5569,80.58,79.70,0.25,C,-0.0056,fixed,0.0000,0.3,geometric,5
4,0.0,42,40,0.5591,80.46,79.48,0.25,C,-0.0005,fixed,0.0000,0.3,geometric,5
4,0.0,42,41,0.5513,80.65,79.70,0.25,C,0.0022,fixed,0.0000,0.3,geometric,5
4,0.0,42,42,0.5515,80.79,79.61,0.25,C,-0.0051,fixed,0.0000,0.3,geometric,5
4,0.0,42,43,0.5501,80.86,79.74,0.25,C,-0.0026,fixed,0.0000,0.3,geometric,5
4,0.0,42,44,0.5500,81.07,79.87,0.25,C,-0.0019,fixed,0.0000,0.3,geometric,5
4,0.0,42,45,0.5472,80.93,79.71,0.25,C,0.0009,fixed,0.0000,0.3,geometric,5
4,0.0,42,46,0.5473,80.93,80.06,0.25,C,0.0013,fixed,0.0000,0.3,geometric,5
4,0.0,42,47,0.5471,80.87,79.86,0.25,C,0.0013,fixed,0.0000,0.3,geometric,5
4,0.0,42,48,0.5479,80.89,79.88,0.25,C,-0.0021,fixed,0.0000,0.3,geometric,5
4,0.0,42,49,0.5505,80.84,79.81,0.25,C,-0.0025,fixed,0.0000,0.3,geometric,5
4,0.0,42,50,0.5462,80.81,79.97,0.25,C,-0.0059,fixed,0.0000,0.3,geometric,5
