dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,16,0.9,42,1,13.9528,9.82,10.00,0.2463,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,2,3.1772,10.00,10.00,0.4101,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,3,3.1564,10.00,10.01,0.4135,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,4,3.3081,10.12,10.01,0.3999,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,5,3.1358,9.72,10.00,0.4043,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,6,3.2195,10.00,10.09,0.4019,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,7,3.1555,10.11,10.00,0.4144,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,8,3.1363,10.09,10.00,0.4108,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,9,3.1719,10.04,10.00,0.3911,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,10,3.2726,9.90,10.03,0.4049,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,11,3.1467,9.94,10.02,0.4130,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,12,3.0880,9.78,10.04,0.4011,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,13,3.1320,9.76,10.01,0.4123,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,14,3.1818,9.98,10.00,0.4045,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,15,3.1719,10.02,10.03,0.4025,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,16,3.1311,9.95,10.00,0.4079,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,17,3.1281,10.13,10.00,0.4015,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,18,3.2789,10.01,10.00,0.4136,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,19,3.1908,9.93,10.00,0.4069,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,20,3.2735,10.05,10.03,0.4007,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,21,3.0247,10.05,10.00,0.4159,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,22,3.1080,9.70,10.00,0.4041,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,23,3.0303,9.83,10.00,0.3936,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,24,3.1314,10.05,10.00,0.4163,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,25,3.1782,9.95,10.00,0.3975,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,26,3.2474,10.10,10.00,0.4146,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,27,3.2199,9.96,10.00,0.4096,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,28,3.3019,9.81,10.00,0.3925,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,29,3.0037,9.91,10.00,0.4290,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,30,3.2022,9.86,10.00,0.3971,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,31,3.0179,9.89,9.99,0.4175,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,32,3.1515,10.03,10.00,0.3975,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,33,3.2357,9.90,10.00,0.4024,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,34,3.3502,9.90,10.00,0.4014,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,35,3.1847,9.82,10.00,0.4240,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,36,3.2524,10.19,10.00,0.3918,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,37,3.0518,9.98,10.00,0.4155,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,38,3.0738,9.87,10.00,0.4091,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,39,3.2777,9.68,10.00,0.3888,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,40,3.1381,10.14,10.00,0.4092,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,41,3.3092,9.67,10.00,0.3984,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,42,3.2185,10.02,10.00,0.4057,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,43,3.3222,9.91,10.00,0.4097,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,44,3.1988,10.24,10.00,0.3952,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,45,3.2301,9.63,10.00,0.4035,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,46,3.1852,10.11,10.00,0.4016,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,47,3.1699,9.92,10.00,0.4116,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,48,3.2143,9.95,10.00,0.4148,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,49,3.1012,9.87,10.00,0.3863,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,42,50,3.0730,9.85,10.00,0.4438,16.000,0.000,16,16.0
