dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,64,0.9,42,1,22954.5561,10.15,10.00,-0.0045,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,2,669972048.9567,10.50,11.39,0.0031,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,3,7001301210778.8291,9.93,9.91,0.0016,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,4,56394018661176240.0000,9.84,9.86,-0.0003,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,5,1353654479448164608.0000,9.80,10.00,0.0137,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,6,2165127380603929600.0000,9.82,10.00,0.0062,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,7,31543884232522.6797,10.26,10.00,0.1339,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,8,52.1442,9.83,10.00,0.2333,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,9,35.0185,9.86,10.00,0.1126,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,10,1100591919454.4341,10.01,10.00,0.1554,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,11,6285.7964,10.14,10.00,0.0720,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,12,2503159524499.4507,9.90,10.00,0.1415,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,13,5647193.6722,9.94,10.00,0.1104,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,14,435008739.2328,10.14,10.00,0.1142,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,15,3577265012667.3271,9.91,10.00,0.0537,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,16,2352729992.4882,9.86,10.00,0.1455,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,17,9451304886127.9121,10.12,10.00,0.0898,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,18,90023602832784457728.0000,9.94,10.00,0.0186,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,19,253553698343674970112.0000,10.00,10.00,-0.0060,64.000,0.000,64,64.0
