dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
geometric,17,4.0,0,0.9,42,1,3.7732,11.08,11.65,0.2295,15.340,12.053,80,54.2
geometric,17,4.0,0,0.9,42,2,2.2778,13.56,14.65,0.1790,15.972,13.493,81,62.5
geometric,17,4.0,0,0.9,42,3,2.2873,14.88,16.47,0.1781,16.156,13.898,107,59.6
geometric,17,4.0,0,0.9,42,4,2.2643,14.68,11.72,0.1871,15.903,13.448,106,64.2
geometric,17,4.0,0,0.9,42,5,2.2749,14.76,17.98,0.2267,16.020,14.517,98,73.9
geometric,17,4.0,0,0.9,42,6,2.3457,14.32,13.29,0.2354,15.918,13.724,136,63.5
geometric,17,4.0,0,0.9,42,7,2.2474,15.68,10.45,0.2129,16.153,12.889,92,61.0
geometric,17,4.0,0,0.9,42,8,2.1965,16.13,15.84,0.2016,16.018,12.857,71,60.0
geometric,17,4.0,0,0.9,42,9,2.2333,17.17,17.59,0.2316,15.849,13.133,96,63.1
geometric,17,4.0,0,0.9,42,10,2.3415,16.60,15.49,0.2310,16.223,13.077,112,72.1
geometric,17,4.0,0,0.9,42,11,2.2503,17.94,20.41,0.2342,15.857,12.574,69,62.1
geometric,17,4.0,0,0.9,42,12,2.2498,19.24,21.27,0.2444,15.972,13.165,104,64.0
geometric,17,4.0,0,0.9,42,13,2.1489,19.36,10.94,0.1879,16.003,12.397,82,59.0
geometric,17,4.0,0,0.9,42,14,2.1578,19.46,21.91,0.2513,15.962,14.831,103,76.2
geometric,17,4.0,0,0.9,42,15,2.1537,20.67,21.31,0.2168,16.015,13.757,98,70.5
geometric,17,4.0,0,0.9,42,16,2.2079,19.35,17.55,0.2134,16.092,13.639,91,60.2
geometric,17,4.0,0,0.9,42,17,2.1591,18.62,17.30,0.2007,15.739,12.151,74,62.3
geometric,17,4.0,0,0.9,42,18,2.2668,18.21,19.93,0.2368,16.143,13.740,85,78.0
geometric,17,4.0,0,0.9,42,19,2.1375,19.95,18.40,0.2250,16.233,13.450,95,66.0
geometric,17,4.0,0,0.9,42,20,2.3190,17.89,18.72,0.2256,15.780,12.394,73,67.1
geometric,17,4.0,0,0.9,42,21,2.3607,16.42,20.29,0.2493,16.069,13.614,87,74.1
geometric,17,4.0,0,0.9,42,22,2.1431,21.14,17.43,0.2103,15.926,14.182,81,67.2
geometric,17,4.0,0,0.9,42,23,2.2092,20.03,24.42,0.2477,16.054,13.952,116,57.2
geometric,17,4.0,0,0.9,42,24,2.2087,20.58,21.45,0.2272,15.870,12.215,71,55.7
geometric,17,4.0,0,0.9,42,25,2.0609,22.77,16.69,0.1959,16.230,13.711,76,64.0
geometric,17,4.0,0,0.9,42,26,2.2096,18.26,19.65,0.2463,15.880,13.385,78,62.2
geometric,17,4.0,0,0.9,42,27,2.0692,20.56,20.47,0.1894,16.095,13.303,87,65.2
geometric,17,4.0,0,0.9,42,28,2.2103,20.69,18.52,0.2168,16.008,11.861,70,52.2
geometric,17,4.0,0,0.9,42,29,2.3030,18.83,18.51,0.2579,16.031,12.522,82,58.1
geometric,17,4.0,0,0.9,42,30,2.0502,22.97,21.05,0.2107,15.852,14.351,136,63.6
geometric,17,4.0,0,0.9,42,31,2.1186,22.74,23.38,0.2231,15.974,13.766,99,67.4
geometric,17,4.0,0,0.9,42,32,2.0692,23.73,17.43,0.2293,15.985,14.205,98,75.1
geometric,17,4.0,0,0.9,42,33,2.1366,23.10,25.74,0.2288,15.880,12.846,76,62.1
geometric,17,4.0,0,0.9,42,34,2.0536,24.61,30.50,0.2119,16.156,14.066,131,61.2
geometric,17,4.0,0,0.9,42,35,2.1217,23.34,22.02,0.2141,16.228,13.160,100,56.2
geometric,17,4.0,0,0.9,42,36,2.1030,25.52,24.31,0.2284,15.765,12.118,78,59.9
geometric,17,4.0,0,0.9,42,37,1.9779,26.36,25.40,0.2091,15.977,14.614,95,72.8
geometric,17,4.0,0,0.9,42,38,1.9823,27.46,25.00,0.2033,15.918,13.735,106,68.0
geometric,17,4.0,0,0.9,42,39,2.1033,25.65,20.73,0.2137,16.028,13.335,125,64.9
geometric,17,4.0,0,0.9,42,40,1.9173,28.31,30.32,0.2095,15.864,14.364,118,66.0
geometric,17,4.0,0,0.9,42,41,2.0555,27.83,31.10,0.1935,16.320,12.854,94,60.6
geometric,17,4.0,0,0.9,42,42,2.0338,27.68,32.45,0.2158,15.954,12.479,83,55.7
geometric,17,4.0,0,0.9,42,43,1.9074,30.50,29.30,0.1859,16.054,13.086,73,56.9
geometric,17,4.0,0,0.9,42,44,2.0663,27.77,22.46,0.2007,15.887,13.358,89,61.1
geometric,17,4.0,0,0.9,42,45,2.1047,25.62,29.53,0.2068,16.000,12.697,107,60.1
geometric,17,4.0,0,0.9,42,46,2.1099,25.72,28.62,0.2363,16.133,13.569,95,75.1
geometric,17,4.0,0,0.9,42,47,1.9486,29.40,28.93,0.2056,16.036,13.948,103,65.3
geometric,17,4.0,0,0.9,42,48,2.0584,27.78,23.40,0.2045,15.962,11.781,71,59.0
geometric,17,4.0,0,0.9,42,49,1.9577,28.45,31.32,0.2086,15.951,13.513,95,60.6
geometric,17,4.0,0,0.9,42,50,1.8018,32.15,25.89,0.1744,15.980,13.773,114,66.5
