dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,0,0.9,42,1,1.6323,39.00,41.21,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,2,1.1039,60.28,61.26,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,3,0.8895,68.28,67.36,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,4,0.7565,73.53,71.63,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,5,0.6719,76.53,69.67,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,6,0.6210,78.36,76.67,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,7,0.5752,79.97,75.72,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,8,0.5415,81.39,76.33,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,9,0.5112,82.44,71.06,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,10,0.4923,82.99,80.85,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,11,0.4704,83.69,74.49,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,12,0.4528,84.29,80.30,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,13,0.4439,84.69,75.44,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,14,0.4223,85.35,78.57,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,15,0.4176,85.63,81.96,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,16,0.4009,85.97,83.00,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,17,0.3941,86.36,83.09,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,18,0.3867,86.50,82.51,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,19,0.3720,87.04,81.80,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,20,0.3685,87.17,77.86,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,21,0.3573,87.53,81.63,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,22,0.3526,87.88,81.45,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,23,0.3447,87.88,82.95,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,24,0.3372,88.26,85.09,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,25,0.3418,88.24,79.39,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,26,0.3330,88.30,85.23,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,27,0.3242,88.75,84.82,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,28,0.3144,89.04,82.76,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,29,0.3176,88.79,85.05,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,30,0.3112,89.21,84.28,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,31,0.3064,89.36,82.70,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,32,0.3051,89.46,85.98,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,33,0.2976,89.61,80.84,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,34,0.3023,89.53,84.53,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,35,0.2958,89.64,83.91,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,36,0.2934,89.77,82.46,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,37,0.2930,89.86,85.09,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,38,0.2860,90.04,85.61,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,39,0.2859,89.89,86.11,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,40,0.2777,90.34,84.53,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,41,0.2769,90.19,84.97,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,42,0.2798,90.29,82.29,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,43,0.2741,90.30,80.78,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,44,0.2721,90.46,86.99,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,45,0.2662,90.64,80.89,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,46,0.2648,90.83,85.48,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,47,0.2646,90.85,82.20,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,48,0.2683,90.62,82.84,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,49,0.2594,91.01,83.60,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,42,50,0.2603,90.82,85.02,,0.000,0.000,0,0.0
