dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,16,0.9,456,1,7.3662,10.00,10.00,0.2350,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,2,3.1637,9.82,10.00,0.4057,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,3,3.2568,9.98,10.00,0.4048,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,4,3.2772,10.03,10.00,0.4010,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,5,3.0437,9.86,10.00,0.4136,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,6,3.1762,9.93,10.00,0.3949,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,7,3.1699,9.93,10.00,0.4133,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,8,3.1447,10.04,10.00,0.3869,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,9,3.1232,9.95,10.00,0.4127,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,10,3.1873,9.97,10.00,0.3897,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,11,3.2072,10.10,10.00,0.4067,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,12,3.2716,9.86,10.00,0.3984,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,13,3.1528,10.25,10.00,0.4151,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,14,3.0440,10.01,10.00,0.4039,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,15,3.1605,9.80,10.00,0.4036,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,16,3.0865,9.96,10.00,0.4139,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,17,3.1842,10.18,10.00,0.3946,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,18,3.1747,9.96,10.00,0.4105,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,19,3.2315,9.88,10.00,0.4036,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,20,3.1263,9.92,10.00,0.4071,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,21,3.3451,9.86,10.00,0.3954,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,22,3.1458,9.77,10.00,0.4258,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,23,3.2338,9.85,10.00,0.4061,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,24,3.0797,10.09,10.00,0.4152,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,25,3.0391,9.85,10.00,0.3987,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,26,3.1383,10.09,10.00,0.3976,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,27,3.1661,10.15,10.00,0.4155,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,28,3.3057,9.95,10.00,0.3884,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,29,3.1889,9.92,10.00,0.4178,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,30,3.2025,9.90,10.00,0.4115,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,31,3.0521,10.15,10.00,0.4028,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,32,3.2762,9.84,10.00,0.4266,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,33,3.1251,9.78,10.00,0.3916,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,34,3.3278,9.77,10.00,0.3963,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,35,3.2769,9.71,10.00,0.4037,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,36,3.0454,10.21,10.00,0.4120,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,37,3.1119,10.06,10.00,0.4059,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,38,3.3046,9.90,10.00,0.4041,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,39,3.1828,10.19,10.00,0.4150,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,40,3.2123,9.96,10.00,0.3983,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,41,3.2338,9.79,10.00,0.4068,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,42,3.1567,9.87,10.00,0.4020,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,43,3.1101,10.00,10.00,0.4101,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,44,3.2221,9.96,10.00,0.4001,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,45,3.1704,9.76,10.00,0.3949,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,46,3.0525,9.95,10.00,0.3956,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,47,3.2027,9.98,10.00,0.4070,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,48,3.1177,10.04,10.00,0.4031,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,49,3.3279,10.18,10.00,0.4000,16.000,0.000,16,16.0
fifo,0,4.0,16,0.9,456,50,3.2015,9.77,10.00,0.4026,16.000,0.000,16,16.0
