dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,64,0.9,456,1,10.4957,10.17,10.07,0.0461,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,2,2.4108,9.90,10.15,0.3173,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,3,2.3037,10.01,10.45,0.0133,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,4,2.3030,9.81,10.24,-0.0136,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,5,2.3028,9.97,10.48,0.0010,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,6,2.3026,10.20,10.21,-0.0026,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,7,2.3025,9.94,10.23,0.0137,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,8,2.3033,10.17,10.25,0.0094,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,9,2.3030,9.93,10.46,0.0535,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,10,2.3030,9.87,10.31,0.0362,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,11,2.3022,10.20,10.43,0.0384,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,12,2.3025,10.05,10.59,-0.0046,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,13,2.3020,10.24,10.77,0.0272,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,14,2.3024,10.04,10.00,-0.0186,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,15,2.3024,10.40,10.53,0.0141,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,16,2.3022,9.82,10.60,0.0103,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,17,2.3013,10.39,10.54,-0.0129,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,18,2.3011,10.17,10.00,-0.0068,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,19,2.3015,10.08,10.74,-0.0115,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,20,2.3000,10.61,10.94,0.0142,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,21,2.2997,10.33,10.93,0.0100,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,22,2.3003,10.60,10.74,0.0157,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,23,2.2975,10.70,11.42,0.0044,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,24,2.2962,10.87,11.72,0.0297,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,25,2.2950,11.15,11.01,0.0103,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,26,2.2938,11.10,11.45,0.0364,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,27,2.2888,11.43,12.31,0.0527,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,28,2.2823,11.87,12.78,0.0219,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,29,2.2784,11.97,12.94,0.0428,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,30,2.2727,12.39,12.84,0.0089,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,31,2.2734,12.32,12.26,0.0327,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,32,2.2647,12.62,13.26,0.0313,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,33,2.2541,12.87,13.25,0.0391,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,34,2.2536,12.91,13.52,0.0206,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,35,2.2470,13.74,13.85,0.0085,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,36,2.2421,13.77,13.59,0.0232,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,37,2.2290,13.81,14.58,0.0071,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,38,2.2231,13.70,14.30,0.0120,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,39,2.2250,13.68,13.98,0.0193,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,40,2.2200,14.15,15.54,0.0213,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,41,2.2216,14.08,13.38,0.0676,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,42,2.2250,13.30,16.50,0.0384,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,43,2.2121,14.33,13.31,0.0386,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,44,2.2078,13.79,17.56,0.0882,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,45,2.1916,14.92,13.39,0.0369,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,46,2.1915,14.94,16.64,0.0621,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,47,2.1815,14.89,16.49,0.0373,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,48,2.1691,16.32,17.98,0.0536,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,49,2.1615,17.80,19.49,0.0738,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,456,50,2.1466,18.19,17.77,0.0329,64.000,0.000,64,64.0
