dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
geometric,5,4.0,0,0.9,456,1,2.5720,11.16,11.47,0.0396,3.951,4.028,39,19.0
geometric,5,4.0,0,0.9,456,2,2.1676,16.47,18.40,0.1820,4.005,3.564,22,18.1
geometric,5,4.0,0,0.9,456,3,2.0657,19.94,24.49,0.2899,4.013,3.558,23,17.0
geometric,5,4.0,0,0.9,456,4,1.9297,26.55,30.20,0.2847,3.974,3.851,26,17.1
geometric,5,4.0,0,0.9,456,5,1.8367,29.61,29.52,0.2638,4.008,3.448,18,14.2
geometric,5,4.0,0,0.9,456,6,1.7745,32.39,34.45,0.2614,4.005,3.281,17,14.0
geometric,5,4.0,0,0.9,456,7,1.6862,36.40,30.14,0.2417,4.015,3.812,28,20.1
geometric,5,4.0,0,0.9,456,8,1.6123,39.69,32.90,0.2344,4.000,3.782,27,17.2
geometric,5,4.0,0,0.9,456,9,1.4984,44.32,46.50,0.2129,4.000,3.979,29,17.3
geometric,5,4.0,0,0.9,456,10,1.4239,47.18,40.87,0.2111,3.987,3.845,29,18.1
geometric,5,4.0,0,0.9,456,11,1.3411,50.80,44.04,0.2116,4.015,3.281,25,15.0
geometric,5,4.0,0,0.9,456,12,1.2194,55.93,44.11,0.1767,3.995,3.371,27,16.0
geometric,5,4.0,0,0.9,456,13,1.1390,59.13,39.84,0.1708,3.990,4.235,43,22.1
geometric,5,4.0,0,0.9,456,14,1.0267,63.37,64.58,0.1303,3.980,3.767,29,17.2
geometric,5,4.0,0,0.9,456,15,1.0096,63.83,63.35,0.1466,4.036,3.267,19,16.2
geometric,5,4.0,0,0.9,456,16,0.9495,66.97,66.83,0.1268,3.990,3.831,23,19.2
geometric,5,4.0,0,0.9,456,17,0.8819,68.97,68.79,0.1183,3.995,3.679,28,18.1
geometric,5,4.0,0,0.9,456,18,0.8759,69.36,54.98,0.1252,4.015,3.636,29,19.1
geometric,5,4.0,0,0.9,456,19,0.8148,71.63,71.88,0.1083,3.995,3.399,20,15.0
geometric,5,4.0,0,0.9,456,20,0.7973,72.16,66.06,0.1050,3.969,3.827,24,19.0
geometric,5,4.0,0,0.9,456,21,0.7387,74.42,64.91,0.0926,4.031,3.674,24,19.0
geometric,5,4.0,0,0.9,456,22,0.7234,75.02,67.10,0.0905,3.997,3.694,22,17.1
geometric,5,4.0,0,0.9,456,23,0.6859,76.16,71.80,0.0869,3.990,3.710,25,17.0
geometric,5,4.0,0,0.9,456,24,0.6765,76.79,72.40,0.0899,4.000,3.724,30,17.1
geometric,5,4.0,0,0.9,456,25,0.6656,76.95,73.44,0.0869,4.000,3.484,23,16.1
geometric,5,4.0,0,0.9,456,26,0.6089,78.95,72.83,0.0640,4.000,4.036,28,19.3
geometric,5,4.0,0,0.9,456,27,0.6382,78.05,70.31,0.0822,4.010,3.518,24,16.1
geometric,5,4.0,0,0.9,456,28,0.6038,79.21,77.90,0.0755,3.997,3.551,25,16.1
geometric,5,4.0,0,0.9,456,29,0.5987,79.37,64.05,0.0821,3.982,3.082,19,14.0
geometric,5,4.0,0,0.9,456,30,0.5864,79.86,77.63,0.0700,4.003,3.787,28,18.0
geometric,5,4.0,0,0.9,456,31,0.5891,79.80,73.87,0.0805,4.005,3.535,28,16.1
geometric,5,4.0,0,0.9,456,32,0.5375,81.61,76.89,0.0612,4.020,3.555,20,17.0
geometric,5,4.0,0,0.9,456,33,0.5649,80.62,77.44,0.0744,3.980,3.680,28,17.0
geometric,5,4.0,0,0.9,456,34,0.5275,81.94,78.09,0.0660,3.995,3.721,23,17.4
geometric,5,4.0,0,0.9,456,35,0.5236,81.95,71.73,0.0674,4.008,3.779,22,18.1
geometric,5,4.0,0,0.9,456,36,0.5336,81.61,77.96,0.0697,4.008,3.453,20,17.1
geometric,5,4.0,0,0.9,456,37,0.5161,82.26,76.14,0.0641,3.977,3.217,18,15.0
geometric,5,4.0,0,0.9,456,38,0.5062,82.60,80.26,0.0615,4.013,3.601,25,18.1
geometric,5,4.0,0,0.9,456,39,0.5035,82.77,76.81,0.0656,4.020,3.457,24,16.0
geometric,5,4.0,0,0.9,456,40,0.4925,83.20,78.46,0.0604,3.987,3.421,29,16.1
geometric,5,4.0,0,0.9,456,41,0.4759,83.72,82.19,0.0549,3.962,3.463,27,17.0
geometric,5,4.0,0,0.9,456,42,0.4837,83.50,65.66,0.0648,4.031,3.239,23,15.1
geometric,5,4.0,0,0.9,456,43,0.4624,84.10,83.05,0.0537,3.951,3.877,26,18.0
geometric,5,4.0,0,0.9,456,44,0.4594,84.19,80.66,0.0554,4.033,3.687,29,16.1
geometric,5,4.0,0,0.9,456,45,0.4620,84.12,79.75,0.0573,4.028,3.804,29,17.1
geometric,5,4.0,0,0.9,456,46,0.4660,84.04,79.34,0.0604,3.997,3.489,25,16.1
geometric,5,4.0,0,0.9,456,47,0.4509,84.49,73.54,0.0556,4.010,3.383,22,15.1
geometric,5,4.0,0,0.9,456,48,0.4354,85.13,83.20,0.0534,3.992,3.696,26,18.2
geometric,5,4.0,0,0.9,456,49,0.4542,84.44,83.91,0.0585,3.987,3.433,27,14.4
geometric,5,4.0,0,0.9,456,50,0.4428,84.74,77.36,0.0544,3.974,3.451,25,17.0
