dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,4,0.9,123,1,2.7644,10.73,12.08,0.1489,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,2,2.2160,14.85,17.70,0.2560,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,3,2.1420,18.81,21.68,0.4300,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,4,2.0722,20.86,20.56,0.4174,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,5,2.0651,21.14,17.48,0.4206,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,6,2.0246,22.71,22.39,0.4246,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,7,1.9889,23.39,19.31,0.4527,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,8,1.9533,24.15,21.49,0.4332,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,9,1.9136,25.15,23.50,0.3757,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,10,1.8885,26.49,27.33,0.4027,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,11,1.8644,27.19,25.62,0.3968,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,12,1.7870,30.00,29.75,0.3728,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,13,1.7511,31.74,34.64,0.3654,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,14,1.7136,33.58,35.81,0.3870,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,15,1.6688,36.51,37.94,0.3664,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,16,1.6274,38.45,32.12,0.3901,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,17,1.5465,40.82,38.55,0.3554,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,18,1.4828,44.35,42.54,0.3402,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,19,1.4269,47.02,43.34,0.3163,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,20,1.4284,47.48,36.63,0.3350,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,21,1.3869,48.88,45.27,0.3305,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,22,1.3270,51.31,43.87,0.3052,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,23,1.2617,54.10,37.06,0.2662,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,24,1.2421,54.69,50.15,0.2812,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,25,1.1870,57.16,47.71,0.2571,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,26,1.1426,58.81,42.17,0.2448,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,27,1.1220,59.48,56.08,0.2443,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,28,1.0642,61.94,57.45,0.2287,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,29,1.0358,63.28,52.50,0.2292,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,30,0.9807,65.11,64.53,0.2095,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,31,0.9745,65.41,63.06,0.2184,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,32,0.9532,66.19,63.86,0.2252,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,33,0.8825,69.03,58.57,0.1839,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,34,0.8760,69.14,65.88,0.1937,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,35,0.8552,70.20,55.50,0.1918,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,36,0.8347,71.00,72.31,0.1878,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,37,0.7688,73.48,62.05,0.1501,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,38,0.7874,72.38,72.73,0.1697,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,39,0.7511,73.78,72.98,0.1550,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,40,0.7387,74.46,73.02,0.1513,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,41,0.7303,74.82,69.39,0.1561,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,42,0.7050,75.66,60.05,0.1428,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,43,0.6947,76.12,71.51,0.1403,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,44,0.6928,76.23,62.08,0.1436,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,45,0.6440,77.93,70.30,0.1172,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,46,0.6787,76.72,77.05,0.1417,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,47,0.6278,78.51,71.58,0.1218,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,48,0.6394,78.19,64.96,0.1274,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,49,0.5976,79.50,72.12,0.1131,4.000,0.000,4,4.0
fifo,0,4.0,4,0.9,123,50,0.6011,79.43,74.39,0.1167,4.000,0.000,4,4.0
