dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,64,0.9,123,1,13.0325,10.19,9.86,-0.0098,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,2,2.4702,9.51,10.00,0.2068,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,3,2.3042,10.03,10.00,0.0005,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,4,2.3032,10.03,10.00,-0.0152,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,5,2.3031,10.06,10.00,0.0200,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,6,2.3033,9.88,10.00,0.0291,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,7,2.3036,9.83,10.00,0.0286,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,8,2.3032,10.04,10.00,-0.0246,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,9,2.3032,9.92,10.00,0.0167,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,10,2.3033,10.00,10.00,0.0412,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,11,2.3030,9.97,10.00,-0.0026,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,12,2.3030,9.91,10.00,0.0183,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,13,2.3035,9.84,10.00,-0.0041,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,14,2.3035,9.69,10.00,0.0099,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,15,2.3034,9.89,10.00,-0.0039,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,16,2.3030,10.06,10.00,0.0105,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,17,2.3035,9.78,10.00,0.0083,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,18,2.3031,9.87,10.00,0.0088,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,19,2.3032,9.78,10.00,-0.0275,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,20,2.3030,10.03,10.00,-0.0013,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,21,2.3031,9.84,10.00,0.0042,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,22,2.3034,10.04,10.00,-0.0017,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,23,2.3034,9.71,10.00,0.0163,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,24,2.3031,9.80,10.00,0.0075,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,25,2.3029,10.16,10.00,0.0109,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,26,2.3034,9.91,10.00,0.0071,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,27,2.3036,9.92,10.00,0.0248,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,28,2.3030,9.91,10.00,0.0278,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,29,2.3031,9.95,10.00,-0.0130,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,30,2.3032,9.96,10.00,0.0122,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,31,2.3031,10.13,10.00,0.0002,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,32,2.3031,9.82,10.00,0.0035,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,33,2.3030,9.88,10.00,-0.0426,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,34,2.3031,9.86,10.00,0.0257,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,35,2.3027,10.26,10.00,-0.0072,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,36,2.3030,9.94,10.00,0.0268,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,37,2.3035,9.82,10.00,0.0149,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,38,2.3031,10.05,10.00,0.0212,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,39,2.3032,9.71,10.00,0.0257,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,40,2.3037,9.81,10.00,0.0311,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,41,2.3037,9.64,10.00,-0.0022,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,42,2.3031,10.05,10.00,-0.0034,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,43,2.3031,10.03,10.00,-0.0082,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,44,2.3033,9.99,10.00,0.0197,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,45,2.3033,9.95,10.00,-0.0058,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,46,2.3035,9.75,10.00,0.0156,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,47,2.3030,9.79,10.00,-0.0197,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,48,2.3030,10.00,10.00,0.0148,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,49,2.3033,9.91,10.00,-0.0134,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,123,50,2.3030,9.96,10.00,0.0072,64.000,0.000,64,64.0
