dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,0,0.9,123,1,1.6438,39.10,52.09,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,2,1.1365,59.06,61.54,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,3,0.9095,67.84,66.38,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,4,0.7722,72.88,70.63,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,5,0.6878,76.12,75.42,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,6,0.6223,78.32,75.39,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,7,0.5798,80.05,78.17,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,8,0.5499,80.87,78.23,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,9,0.5148,82.11,75.80,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,10,0.4908,83.00,76.40,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,11,0.4681,83.79,81.67,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,12,0.4501,84.41,80.60,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,13,0.4395,84.83,80.49,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,14,0.4187,85.51,80.52,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,15,0.4098,85.73,81.93,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,16,0.4026,86.18,81.83,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,17,0.3877,86.59,84.37,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,18,0.3784,86.84,83.10,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,19,0.3703,87.13,83.12,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,20,0.3666,87.29,83.33,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,21,0.3548,87.66,83.26,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,22,0.3487,87.80,85.47,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,23,0.3409,88.07,84.85,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,24,0.3403,88.11,80.77,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,25,0.3284,88.62,84.26,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,26,0.3238,88.74,84.01,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,27,0.3196,88.85,83.96,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,28,0.3185,88.95,83.99,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,29,0.3122,89.21,86.28,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,30,0.3083,89.33,83.18,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,31,0.3032,89.53,85.43,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,32,0.2967,89.71,84.85,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,33,0.2994,89.47,85.19,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,34,0.2918,89.83,83.78,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,35,0.2875,89.89,85.76,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,36,0.2831,90.28,83.90,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,37,0.2861,90.09,85.06,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,38,0.2789,90.31,81.63,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,39,0.2863,90.08,85.01,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,40,0.2736,90.47,86.87,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,41,0.2758,90.37,86.45,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,42,0.2745,90.43,85.61,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,43,0.2727,90.47,84.37,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,44,0.2665,90.69,85.11,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,45,0.2663,90.58,85.96,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,46,0.2632,90.73,85.38,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,47,0.2649,90.68,85.41,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,48,0.2564,91.09,86.42,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,49,0.2574,90.94,86.83,,0.000,0.000,0,0.0
fifo,0,4.0,0,0.9,123,50,0.2553,91.02,86.81,,0.000,0.000,0,0.0
