tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
50,0.5,123,1,4.2786,10.81,10.85,1.0,A,0.0486,fixed,0.5000,0.3,geometric,51
50,0.5,123,2,2.2976,10.59,12.03,1.0,A,0.0122,fixed,0.5000,0.3,geometric,51
50,0.5,123,3,2.2681,12.47,14.44,1.0,A,0.0463,fixed,0.5000,0.3,geometric,51
50,0.5,123,4,2.2138,15.31,15.78,1.0,A,0.0376,fixed,0.5000,0.3,geometric,51
50,0.5,123,5,2.1367,17.60,19.15,1.0,A,0.0623,fixed,0.5000,0.3,geometric,51
50,0.5,123,6,2.0621,20.59,20.67,1.0,A,0.0471,fixed,0.5000,0.3,geometric,51
50,0.5,123,7,2.0306,21.97,22.54,1.0,A,0.0293,fixed,0.5000,0.3,geometric,51
50,0.5,123,8,2.0285,21.01,22.60,1.0,A,0.0496,fixed,0.5000,0.3,geometric,51
50,0.5,123,9,1.9944,21.87,19.74,1.0,A,0.0344,fixed,0.5000,0.3,geometric,51
50,0.5,123,10,1.9591,22.81,23.59,1.0,A,0.0499,fixed,0.5000,0.3,geometric,51
50,0.5,123,11,1.9503,22.41,26.14,1.0,A,0.0200,fixed,0.5000,0.3,geometric,51
50,0.5,123,12,1.9460,23.39,26.92,1.0,A,0.0556,fixed,0.5000,0.3,geometric,51
50,0.5,123,13,1.8803,25.01,28.03,1.0,A,0.0534,fixed,0.5000,0.3,geometric,51
50,0.5,123,14,1.8656,25.82,29.17,1.0,A,0.0421,fixed,0.5000,0.3,geometric,51
50,0.5,123,15,1.8262,27.86,28.65,1.0,A,0.0602,fixed,0.5000,0.3,geometric,51
50,0.5,123,16,1.8402,27.04,29.64,1.0,A,0.0511,fixed,0.5000,0.3,geometric,51
50,0.5,123,17,1.8125,28.09,28.03,1.0,A,0.0446,fixed,0.5000,0.3,geometric,51
50,0.5,123,18,1.8178,28.68,26.69,1.0,A,0.0434,fixed,0.5000,0.3,geometric,51
50,0.5,123,19,1.7912,29.89,29.27,1.0,A,0.0468,fixed,0.5000,0.3,geometric,51
50,0.5,123,20,1.7590,31.26,29.23,1.0,A,0.0520,fixed,0.5000,0.3,geometric,51
50,0.5,123,21,1.8013,30.06,30.59,1.0,A,0.0610,fixed,0.5000,0.3,geometric,51
50,0.5,123,22,1.7316,32.64,33.93,1.0,A,0.0476,fixed,0.5000,0.3,geometric,51
50,0.5,123,23,1.6936,34.89,36.92,1.0,A,0.0499,fixed,0.5000,0.3,geometric,51
50,0.5,123,24,1.7208,34.25,36.24,1.0,A,0.0404,fixed,0.5000,0.3,geometric,51
50,0.5,123,25,1.6693,36.79,32.04,1.0,A,0.0371,fixed,0.5000,0.3,geometric,51
50,0.5,123,26,1.6632,37.11,39.00,1.0,A,0.0488,fixed,0.5000,0.3,geometric,51
50,0.5,123,27,1.6417,38.57,39.71,1.0,A,0.0428,fixed,0.5000,0.3,geometric,51
50,0.5,123,28,1.5955,40.17,41.29,1.0,A,0.0479,fixed,0.5000,0.3,geometric,51
50,0.5,123,29,1.6259,39.25,40.83,1.0,A,0.0422,fixed,0.5000,0.3,geometric,51
50,0.5,123,30,1.5945,40.61,41.13,1.0,A,0.0429,fixed,0.5000,0.3,geometric,51
50,0.5,123,31,1.4705,45.84,48.57,1.0,A,0.0918,fixed,0.5000,0.3,geometric,51
50,0.5,123,32,1.4240,47.58,48.88,1.0,A,0.0061,fixed,0.5000,0.3,geometric,51
50,0.5,123,33,1.4144,48.00,49.69,1.0,A,0.0023,fixed,0.5000,0.3,geometric,51
50,0.5,123,34,1.4093,48.09,49.36,1.0,A,0.0066,fixed,0.5000,0.3,geometric,51
50,0.5,123,35,1.3976,48.56,49.91,1.0,A,0.0104,fixed,0.5000,0.3,geometric,51
50,0.5,123,36,1.3908,49.15,50.09,1.0,A,-0.0019,fixed,0.5000,0.3,geometric,51
50,0.5,123,37,1.3851,49.27,50.26,1.0,A,0.0095,fixed,0.5000,0.3,geometric,51
50,0.5,123,38,1.3781,49.26,50.62,1.0,A,-0.0038,fixed,0.5000,0.3,geometric,51
50,0.5,123,39,1.3711,49.70,50.82,1.0,A,-0.0017,fixed,0.5000,0.3,geometric,51
50,0.5,123,40,1.3638,49.89,50.97,1.0,A,0.0014,fixed,0.5000,0.3,geometric,51
50,0.5,123,41,1.3593,50.29,51.27,1.0,A,0.0112,fixed,0.5000,0.3,geometric,51
50,0.5,123,42,1.3582,50.25,51.23,1.0,A,0.0044,fixed,0.5000,0.3,geometric,51
50,0.5,123,43,1.3539,50.36,51.27,1.0,A,-0.0037,fixed,0.5000,0.3,geometric,51
50,0.5,123,44,1.3570,50.15,51.18,1.0,A,-0.0030,fixed,0.5000,0.3,geometric,51
50,0.5,123,45,1.3563,50.27,51.30,1.0,A,0.0092,fixed,0.5000,0.3,geometric,51
50,0.5,123,46,1.3518,50.26,51.14,1.0,A,0.0075,fixed,0.5000,0.3,geometric,51
50,0.5,123,47,1.3525,50.55,51.43,1.0,A,-0.0010,fixed,0.5000,0.3,geometric,51
50,0.5,123,48,1.3554,50.32,51.41,1.0,A,0.0003,fixed,0.5000,0.3,geometric,51
50,0.5,123,49,1.3522,50.65,51.63,1.0,A,0.0015,fixed,0.5000,0.3,geometric,51
50,0.5,123,50,1.3515,50.62,51.41,1.0,A,-0.0014,fixed,0.5000,0.3,geometric,51
