tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
30,0.0,42,1,2.9151,10.71,12.39,1.0,A,0.0340,fixed,0.0000,0.3,geometric,31
30,0.0,42,2,2.2850,11.41,13.60,1.0,A,0.0439,fixed,0.0000,0.3,geometric,31
30,0.0,42,3,2.2128,14.68,14.88,1.0,A,0.0669,fixed,0.0000,0.3,geometric,31
30,0.0,42,4,2.0687,20.70,23.50,1.0,A,0.0679,fixed,0.0000,0.3,geometric,31
30,0.0,42,5,1.9334,25.61,28.51,1.0,A,0.0494,fixed,0.0000,0.3,geometric,31
30,0.0,42,6,1.8358,29.46,33.97,1.0,A,0.0470,fixed,0.0000,0.3,geometric,31
30,0.0,42,7,1.7943,31.54,32.51,1.0,A,0.0432,fixed,0.0000,0.3,geometric,31
30,0.0,42,8,1.7303,34.43,33.70,1.0,A,0.0347,fixed,0.0000,0.3,geometric,31
30,0.0,42,9,1.7098,35.27,39.50,1.0,A,0.0436,fixed,0.0000,0.3,geometric,31
30,0.0,42,10,1.6460,38.62,35.31,1.0,A,0.0310,fixed,0.0000,0.3,geometric,31
30,0.0,42,11,1.5855,40.90,44.60,1.0,A,0.0358,fixed,0.0000,0.3,geometric,31
30,0.0,42,12,1.5207,43.26,41.01,1.0,A,0.0397,fixed,0.0000,0.3,geometric,31
30,0.0,42,13,1.4674,45.85,48.36,1.0,A,0.0531,fixed,0.0000,0.3,geometric,31
30,0.0,42,14,1.4247,47.40,47.51,1.0,A,0.0364,fixed,0.0000,0.3,geometric,31
30,0.0,42,15,1.3181,51.58,54.19,1.0,A,0.0417,fixed,0.0000,0.3,geometric,31
30,0.0,42,16,1.3118,52.19,49.68,1.0,A,0.0355,fixed,0.0000,0.3,geometric,31
30,0.0,42,17,1.2412,54.83,47.56,1.0,A,0.0267,fixed,0.0000,0.3,geometric,31
30,0.0,42,18,1.2117,56.08,58.54,1.0,A,0.0330,fixed,0.0000,0.3,geometric,31
30,0.0,42,19,1.1404,58.74,59.14,1.0,A,0.0275,fixed,0.0000,0.3,geometric,31
30,0.0,42,20,1.1233,59.37,62.11,1.0,A,0.0277,fixed,0.0000,0.3,geometric,31
30,0.0,42,21,1.0639,61.79,62.27,1.0,A,0.0229,fixed,0.0000,0.3,geometric,31
30,0.0,42,22,0.9954,64.15,64.78,1.0,A,0.0209,fixed,0.0000,0.3,geometric,31
30,0.0,42,23,0.9692,65.56,66.98,1.0,A,0.0227,fixed,0.0000,0.3,geometric,31
30,0.0,42,24,0.9305,66.86,65.76,1.0,A,0.0255,fixed,0.0000,0.3,geometric,31
30,0.0,42,25,0.8745,68.86,65.52,1.0,A,0.0220,fixed,0.0000,0.3,geometric,31
30,0.0,42,26,0.8490,69.84,68.83,1.0,A,0.0208,fixed,0.0000,0.3,geometric,31
30,0.0,42,27,0.8400,70.25,68.45,1.0,A,0.0212,fixed,0.0000,0.3,geometric,31
30,0.0,42,28,0.8158,71.33,71.27,1.0,A,0.0219,fixed,0.0000,0.3,geometric,31
30,0.0,42,29,0.7619,73.12,74.61,1.0,A,0.0185,fixed,0.0000,0.3,geometric,31
30,0.0,42,30,0.7491,73.68,68.23,1.0,A,0.0199,fixed,0.0000,0.3,geometric,31
30,0.0,42,31,0.6721,76.67,76.59,1.0,A,0.0191,fixed,0.0000,0.3,geometric,31
30,0.0,42,32,0.6377,77.95,76.98,1.0,A,0.0054,fixed,0.0000,0.3,geometric,31
30,0.0,42,33,0.6288,78.01,77.45,1.0,A,0.0036,fixed,0.0000,0.3,geometric,31
30,0.0,42,34,0.6221,78.31,77.69,1.0,A,0.0039,fixed,0.0000,0.3,geometric,31
30,0.0,42,35,0.6154,78.49,77.58,1.0,A,0.0034,fixed,0.0000,0.3,geometric,31
30,0.0,42,36,0.6103,78.76,77.87,1.0,A,0.0020,fixed,0.0000,0.3,geometric,31
30,0.0,42,37,0.6045,79.16,77.83,1.0,A,0.0028,fixed,0.0000,0.3,geometric,31
30,0.0,42,38,0.6042,78.96,78.28,1.0,A,0.0020,fixed,0.0000,0.3,geometric,31
30,0.0,42,39,0.5978,79.14,77.93,1.0,A,0.0033,fixed,0.0000,0.3,geometric,31
30,0.0,42,40,0.6003,79.03,78.18,1.0,A,0.0007,fixed,0.0000,0.3,geometric,31
30,0.0,42,41,0.5891,79.50,78.33,1.0,A,0.0011,fixed,0.0000,0.3,geometric,31
30,0.0,42,42,0.5873,79.50,78.35,1.0,A,0.0007,fixed,0.0000,0.3,geometric,31
30,0.0,42,43,0.5889,79.38,78.59,1.0,A,0.0005,fixed,0.0000,0.3,geometric,31
30,0.0,42,44,0.5869,79.59,78.42,1.0,A,0.0009,fixed,0.0000,0.3,geometric,31
30,0.0,42,45,0.5843,79.71,78.40,1.0,A,0.0022,fixed,0.0000,0.3,geometric,31
30,0.0,42,46,0.5878,79.45,78.76,1.0,A,-0.0018,fixed,0.0000,0.3,geometric,31
30,0.0,42,47,0.5876,79.61,78.63,1.0,A,0.0011,fixed,0.0000,0.3,geometric,31
30,0.0,42,48,0.5831,79.70,78.61,1.0,A,-0.0021,fixed,0.0000,0.3,geometric,31
30,0.0,42,49,0.5841,79.54,78.79,1.0,A,0.0034,fixed,0.0000,0.3,geometric,31
30,0.0,42,50,0.5845,79.57,78.65,1.0,A,-0.0010,fixed,0.0000,0.3,geometric,31
