tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
50,0.0,42,1,3.4549,11.12,12.03,1.0,A,0.0893,fixed,0.0000,0.3,geometric,51
50,0.0,42,2,2.2931,11.26,12.65,1.0,A,0.0175,fixed,0.0000,0.3,geometric,51
50,0.0,42,3,2.2704,12.82,12.76,1.0,A,0.0430,fixed,0.0000,0.3,geometric,51
50,0.0,42,4,2.2276,13.26,14.35,1.0,A,0.0238,fixed,0.0000,0.3,geometric,51
50,0.0,42,5,2.1607,16.19,18.37,1.0,A,0.0356,fixed,0.0000,0.3,geometric,51
50,0.0,42,6,2.1015,19.89,19.76,1.0,A,0.0103,fixed,0.0000,0.3,geometric,51
50,0.0,42,7,2.0616,21.10,22.84,1.0,A,0.0322,fixed,0.0000,0.3,geometric,51
50,0.0,42,8,2.0118,22.26,23.69,1.0,A,0.0180,fixed,0.0000,0.3,geometric,51
50,0.0,42,9,1.9654,23.94,25.09,1.0,A,0.0426,fixed,0.0000,0.3,geometric,51
50,0.0,42,10,1.8904,26.19,26.33,1.0,A,0.0413,fixed,0.0000,0.3,geometric,51
50,0.0,42,11,1.8072,30.02,32.42,1.0,A,0.0392,fixed,0.0000,0.3,geometric,51
50,0.0,42,12,1.7671,31.60,34.71,1.0,A,0.0390,fixed,0.0000,0.3,geometric,51
50,0.0,42,13,1.7504,32.83,35.68,1.0,A,0.0323,fixed,0.0000,0.3,geometric,51
50,0.0,42,14,1.7198,34.40,34.32,1.0,A,0.0361,fixed,0.0000,0.3,geometric,51
50,0.0,42,15,1.6957,35.35,39.88,1.0,A,0.0345,fixed,0.0000,0.3,geometric,51
50,0.0,42,16,1.6678,36.81,40.26,1.0,A,0.0339,fixed,0.0000,0.3,geometric,51
50,0.0,42,17,1.6165,38.50,39.89,1.0,A,0.0381,fixed,0.0000,0.3,geometric,51
50,0.0,42,18,1.6007,39.12,44.66,1.0,A,0.0307,fixed,0.0000,0.3,geometric,51
50,0.0,42,19,1.5322,42.54,46.73,1.0,A,0.0248,fixed,0.0000,0.3,geometric,51
50,0.0,42,20,1.4870,44.60,44.10,1.0,A,0.0227,fixed,0.0000,0.3,geometric,51
50,0.0,42,21,1.4325,47.15,50.32,1.0,A,0.0260,fixed,0.0000,0.3,geometric,51
50,0.0,42,22,1.3805,49.29,45.09,1.0,A,0.0279,fixed,0.0000,0.3,geometric,51
50,0.0,42,23,1.3370,51.27,49.74,1.0,A,0.0324,fixed,0.0000,0.3,geometric,51
50,0.0,42,24,1.3006,52.47,55.33,1.0,A,0.0336,fixed,0.0000,0.3,geometric,51
50,0.0,42,25,1.2169,55.51,49.39,1.0,A,0.0225,fixed,0.0000,0.3,geometric,51
50,0.0,42,26,1.1866,56.82,56.23,1.0,A,0.0325,fixed,0.0000,0.3,geometric,51
50,0.0,42,27,1.1788,57.23,54.86,1.0,A,0.0291,fixed,0.0000,0.3,geometric,51
50,0.0,42,28,1.1474,58.37,58.72,1.0,A,0.0314,fixed,0.0000,0.3,geometric,51
50,0.0,42,29,1.0932,60.44,59.47,1.0,A,0.0168,fixed,0.0000,0.3,geometric,51
50,0.0,42,30,1.0883,60.48,60.82,1.0,A,0.0234,fixed,0.0000,0.3,geometric,51
50,0.0,42,31,0.9866,64.30,65.92,1.0,A,0.0394,fixed,0.0000,0.3,geometric,51
50,0.0,42,32,0.9423,65.96,66.50,1.0,A,0.0084,fixed,0.0000,0.3,geometric,51
50,0.0,42,33,0.9290,66.39,67.27,1.0,A,0.0048,fixed,0.0000,0.3,geometric,51
50,0.0,42,34,0.9191,67.06,67.41,1.0,A,0.0021,fixed,0.0000,0.3,geometric,51
50,0.0,42,35,0.9147,66.97,67.46,1.0,A,0.0048,fixed,0.0000,0.3,geometric,51
50,0.0,42,36,0.9039,67.28,67.88,1.0,A,0.0054,fixed,0.0000,0.3,geometric,51
50,0.0,42,37,0.8963,67.78,67.55,1.0,A,0.0027,fixed,0.0000,0.3,geometric,51
50,0.0,42,38,0.8934,67.89,68.24,1.0,A,0.0084,fixed,0.0000,0.3,geometric,51
50,0.0,42,39,0.8855,68.17,68.33,1.0,A,0.0064,fixed,0.0000,0.3,geometric,51
50,0.0,42,40,0.8846,68.17,68.68,1.0,A,0.0004,fixed,0.0000,0.3,geometric,51
50,0.0,42,41,0.8757,68.37,68.70,1.0,A,0.0080,fixed,0.0000,0.3,geometric,51
50,0.0,42,42,0.8751,68.37,68.60,1.0,A,0.0006,fixed,0.0000,0.3,geometric,51
50,0.0,42,43,0.8708,68.73,68.73,1.0,A,0.0036,fixed,0.0000,0.3,geometric,51
50,0.0,42,44,0.8696,68.64,68.84,1.0,A,0.0012,fixed,0.0000,0.3,geometric,51
50,0.0,42,45,0.8721,68.55,68.95,1.0,A,-0.0019,fixed,0.0000,0.3,geometric,51
50,0.0,42,46,0.8707,68.78,69.01,1.0,A,-0.0010,fixed,0.0000,0.3,geometric,51
50,0.0,42,47,0.8674,68.51,69.04,1.0,A,0.0024,fixed,0.0000,0.3,geometric,51
50,0.0,42,48,0.8696,68.63,69.19,1.0,A,0.0031,fixed,0.0000,0.3,geometric,51
50,0.0,42,49,0.8698,68.49,69.17,1.0,A,0.0001,fixed,0.0000,0.3,geometric,51
50,0.0,42,50,0.8679,68.58,69.32,1.0,A,0.0085,fixed,0.0000,0.3,geometric,51
