tau,momentum,seed,epoch,train_loss,train_acc,test_acc,lr_scale,experiment,grad_angle,schedule,beta_applied,bound_offset,delay_type,M
50,0.5,42,1,3.7037,9.97,10.23,1.0,A,0.1734,fixed,0.5000,0.3,geometric,51
50,0.5,42,2,2.3045,9.83,10.36,1.0,A,0.0207,fixed,0.5000,0.3,geometric,51
50,0.5,42,3,2.3035,9.89,9.92,1.0,A,0.0125,fixed,0.5000,0.3,geometric,51
50,0.5,42,4,2.3031,10.06,10.06,1.0,A,0.0146,fixed,0.5000,0.3,geometric,51
50,0.5,42,5,2.3029,10.15,10.25,1.0,A,-0.0012,fixed,0.5000,0.3,geometric,51
50,0.5,42,6,2.3032,9.93,9.97,1.0,A,0.0091,fixed,0.5000,0.3,geometric,51
50,0.5,42,7,2.3031,9.93,10.02,1.0,A,0.0036,fixed,0.5000,0.3,geometric,51
50,0.5,42,8,2.3028,10.10,10.43,1.0,A,0.0210,fixed,0.5000,0.3,geometric,51
50,0.5,42,9,2.3024,10.24,10.08,1.0,A,0.0181,fixed,0.5000,0.3,geometric,51
50,0.5,42,10,2.3029,10.22,10.42,1.0,A,-0.0096,fixed,0.5000,0.3,geometric,51
50,0.5,42,11,2.3013,10.16,10.40,1.0,A,0.0067,fixed,0.5000,0.3,geometric,51
50,0.5,42,12,2.2993,10.15,11.30,1.0,A,0.0118,fixed,0.5000,0.3,geometric,51
50,0.5,42,13,2.2960,10.66,10.03,1.0,A,0.0083,fixed,0.5000,0.3,geometric,51
50,0.5,42,14,2.2911,11.07,12.03,1.0,A,0.0116,fixed,0.5000,0.3,geometric,51
50,0.5,42,15,2.2846,11.82,12.16,1.0,A,0.0223,fixed,0.5000,0.3,geometric,51
50,0.5,42,16,2.2808,12.31,12.94,1.0,A,0.0041,fixed,0.5000,0.3,geometric,51
50,0.5,42,17,2.2654,13.26,14.08,1.0,A,0.0215,fixed,0.5000,0.3,geometric,51
50,0.5,42,18,2.2417,14.16,14.11,1.0,A,0.0188,fixed,0.5000,0.3,geometric,51
50,0.5,42,19,2.2063,14.66,13.87,1.0,A,0.0417,fixed,0.5000,0.3,geometric,51
50,0.5,42,20,2.1828,16.62,18.65,1.0,A,0.0183,fixed,0.5000,0.3,geometric,51
50,0.5,42,21,2.1334,19.19,19.69,1.0,A,0.0451,fixed,0.5000,0.3,geometric,51
50,0.5,42,22,2.0969,19.56,22.24,1.0,A,0.0583,fixed,0.5000,0.3,geometric,51
50,0.5,42,23,2.1009,19.63,20.66,1.0,A,0.0574,fixed,0.5000,0.3,geometric,51
50,0.5,42,24,2.0572,20.49,21.38,1.0,A,0.0401,fixed,0.5000,0.3,geometric,51
50,0.5,42,25,1.9997,21.64,24.37,1.0,A,0.0477,fixed,0.5000,0.3,geometric,51
50,0.5,42,26,1.9371,24.87,22.97,1.0,A,0.0438,fixed,0.5000,0.3,geometric,51
50,0.5,42,27,1.8921,26.56,28.29,1.0,A,0.0678,fixed,0.5000,0.3,geometric,51
50,0.5,42,28,1.8649,28.38,22.30,1.0,A,0.0493,fixed,0.5000,0.3,geometric,51
50,0.5,42,29,1.8768,27.41,30.82,1.0,A,0.0564,fixed,0.5000,0.3,geometric,51
50,0.5,42,30,1.7847,30.63,32.50,1.0,A,0.0301,fixed,0.5000,0.3,geometric,51
50,0.5,42,31,1.7354,32.65,34.03,1.0,A,0.0437,fixed,0.5000,0.3,geometric,51
50,0.5,42,32,1.7128,33.37,34.02,1.0,A,0.0029,fixed,0.5000,0.3,geometric,51
50,0.5,42,33,1.7041,33.92,34.69,1.0,A,0.0116,fixed,0.5000,0.3,geometric,51
50,0.5,42,34,1.7005,34.42,35.34,1.0,A,0.0067,fixed,0.5000,0.3,geometric,51
50,0.5,42,35,1.6931,34.77,35.18,1.0,A,0.0117,fixed,0.5000,0.3,geometric,51
50,0.5,42,36,1.6867,34.88,35.36,1.0,A,0.0048,fixed,0.5000,0.3,geometric,51
50,0.5,42,37,1.6788,35.45,36.11,1.0,A,0.0198,fixed,0.5000,0.3,geometric,51
50,0.5,42,38,1.6727,35.79,35.85,1.0,A,0.0196,fixed,0.5000,0.3,geometric,51
50,0.5,42,39,1.6663,36.06,36.72,1.0,A,0.0084,fixed,0.5000,0.3,geometric,51
50,0.5,42,40,1.6587,36.81,36.74,1.0,A,0.0097,fixed,0.5000,0.3,geometric,51
50,0.5,42,41,1.6495,37.05,37.58,1.0,A,0.0074,fixed,0.5000,0.3,geometric,51
50,0.5,42,42,1.6511,36.78,37.17,1.0,A,0.0069,fixed,0.5000,0.3,geometric,51
50,0.5,42,43,1.6476,37.27,37.39,1.0,A,-0.0019,fixed,0.5000,0.3,geometric,51
50,0.5,42,44,1.6469,37.30,37.35,1.0,A,0.0161,fixed,0.5000,0.3,geometric,51
50,0.5,42,45,1.6454,37.17,37.06,1.0,A,0.0046,fixed,0.5000,0.3,geometric,51
50,0.5,42,46,1.6476,36.89,37.22,1.0,A,0.0038,fixed,0.5000,0.3,geometric,51
50,0.5,42,47,1.6454,37.34,37.42,1.0,A,0.0071,fixed,0.5000,0.3,geometric,51
50,0.5,42,48,1.6451,37.12,37.47,1.0,A,0.0060,fixed,0.5000,0.3,geometric,51
50,0.5,42,49,1.6425,37.40,37.30,1.0,A,-0.0107,fixed,0.5000,0.3,geometric,51
50,0.5,42,50,1.6422,37.47,37.23,1.0,A,-0.0028,fixed,0.5000,0.3,geometric,51
